#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="77.6",engine_hours="77.6"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-07-05,14:21:44,21:21:44,-07:00,+37.5103822,-122.4906724,69,3D-,163322.2,20.1,58,9,6,-0.48,,1.1,10,-73,46,1,6.5,7,,,-0.013,0.976,-0.026,,120,,,,30.05,,GPS,,17CL,27.4,158,157,0.387,+0.31,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,18.9,375,,,081101F8 A25 A25,11,,,,,160,18,20,5.6,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,130,135,135,0,0,0,,,70
2021-07-05,14:21:45,21:21:45,-07:00,+37.5104057,-122.4905805,73,3D-,163323.1,20.3,58,9,6,-0.45,,1.1,10,-74,46,-12,0.0,-0,,,-0.011,0.977,+0.225,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.391,+0.31,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,375,,,081101F8 A27 A27,15,,,,,160,18,20,5.6,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,,,70
2021-07-05,14:21:46,21:21:46,-07:00,+37.5104104,-122.4905087,73,3D-,163324.1,18.8,57,8,5,-0.38,,1.1,10,-73,46,-8,-0.0,0,,,-0.008,0.971,+0.856,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.395,+0.32,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,376,,,081101F8 A30 A30,12,,L+,1200,ALT,160,18,20,5.6,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-07-05,14:21:47,21:21:47,-07:00,+37.5103679,-122.4904823,70,3D-,163325.1,13.8,,6,1,-0.22,,1.6,10,-73,46,0,-0.0,0,,,-0.006,0.980,+1.545,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.395,+0.32,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,377,,,081101F8 A33 A33,12,,,1200,ALT,160,18,20,5.6,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-07-05,14:21:48,21:21:48,-07:00,+37.5103428,-122.4904926,69,3D-,163326.1,8.2,,3,-1,-0.18,,1.6,10,-73,46,1,0.0,0,,,-0.014,0.976,+2.010,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.395,+0.32,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,19.0,377,,,081101F8 A35 A35,10,,,1200,ALT,160,18,20,5.6,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-07-05,14:21:49,21:21:49,-07:00,+37.5103333,-122.4905216,70,3D-,163327.1,3.7,,1,-0,-0.19,,1.1,10,-74,46,-8,0.0,-0,,,-0.021,0.981,+2.790,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.393,+0.31,7595,1.25nm,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,19.0,377,,,081101F8 A38 A38,8,,,1200,ALT,160,18,20,5.6,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-07-05,14:21:50,21:21:50,-07:00,+37.5103361,-122.4906322,63,3D-,163328.1,0.6,,0,0,-0.13,,1.1,10,-74,45,-11,3.3,3,,,-0.011,0.976,+3.694,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.389,+0.31,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,19.0,377,,,081101F8 A41 A41,8,,,1200,ALT,160,18,20,5.7,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-07-05,14:21:51,21:21:51,-07:00,+37.5103548,-122.4907109,60,3D-,163329.1,0.1,,0,0,-0.04,,1.1,10,-74,45,-6,5.6,5,,,-0.015,0.970,+4.000,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.385,+0.31,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,19.0,377,,,081101F8 A43 A43,10,,,1200,ALT,160,18,20,5.7,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-07-05,14:21:52,21:21:52,-07:00,+37.5103677,-122.4907496,61,3D-,163330.1,0.0,,0,0,-0.02,,1.1,10,-74,45,-11,0.0,-0,,,-0.012,0.974,+3.993,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.384,+0.31,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,19.0,377,,,081101F8 A44 A44,9,,,1200,ALT,160,18,20,5.7,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-07-05,14:21:53,21:21:53,-07:00,+37.5103698,-122.4907695,64,3D,163331.1,0.0,,0,0,-0.01,,1.1,10,-74,45,0,-0.0,-0,,,-0.011,0.973,+4.237,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.383,+0.31,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,19.0,377,,,040001F8 A47 A47,9,,,1200,ALT,160,18,20,5.7,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-07-05,14:21:54,21:21:54,-07:00,+37.5103750,-122.4907917,59,3D,163332.2,0.0,,0,0,-0.02,,1.1,10,-74,45,-1,-0.0,0,,,-0.014,0.979,+4.253,,120,,,,30.05,122.800,GPS,,17CL,27.4,158,157,0.382,+0.31,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,19.0,378,,,040001F8 A49 A49,8,,,1200,ALT,160,18,20,5.7,0,0,29.9,12.6,0,4,0.0,-5,29,175,169,180,175,135,135,135,135,0,0,0,FUEL PRESS/OIL PRESS,,70
