#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="67.2",engine_hours="67.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-05-13,15:27:58,22:27:58,-07:00,+36.6688166,-121.6102738,-795,3D-,426495.6,142.2,44,59,61,-90.76,,3.4,7,-45,75,-9,0.0,0,,,-0.019,0.979,+1.177,,310,,,,30.05,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-12.9,19.8,508,,,081101F8 A26 A26,7,,,,,166,17,16,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,,,68
2021-05-13,15:27:58,22:27:58,-07:00,+36.6691676,-121.6098724,-1011,3D-,426496.2,159.0,44,59,61,-91.09,,2.6,7,-45,74,-11,0.0,0,,,-0.014,0.978,+1.287,,310,,,,30.05,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-12.9,19.8,507,,,081101F8 A28 A28,6,,,,,166,17,16,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,OIL PRESS,,68
2021-05-13,15:27:59,22:27:59,-07:00,+36.6695660,-121.6094056,-1195,3D-,426497.2,162.6,44,59,60,-91.24,,2.6,7,-45,74,-5,0.0,-0,,,-0.014,0.979,+1.513,,310,,,,30.05,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-12.9,19.8,507,,,081101F8 A31 A31,6,,,,,166,17,16,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,OIL PRESS,,68
2021-05-13,15:28:00,22:28:00,-07:00,+36.6699708,-121.6089212,-1429,3D-,426498.2,162.9,44,59,60,-91.08,,2.6,7,-44,74,6,0.0,-0,,,-0.012,0.981,+1.692,,310,,,,30.05,121.700,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-12.9,19.8,507,,,081101F8 A32 A32,8,,L+,1200,ALT,166,17,15,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,OIL PRESS,,68
2021-05-13,15:28:00,22:28:00,-07:00,,,,,,,,,,,,,,-45,74,-9,0.0,0,,,-0.019,0.978,+1.908,,310,,,,30.05,121.700,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-12.9,19.8,508,,,081101F8 A35 A35,6,,,1200,ALT,166,17,15,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,OIL PRESS,,68
2021-05-13,15:28:02,22:28:02,-07:00,+36.6693300,-121.6095954,-1524,3D-,426500.2,14.8,,59,60,-91.06,,4.6,6,-45,74,-5,0.0,0,,,-0.014,0.983,+2.249,,310,,,,30.05,121.700,GPS,,,,,,,,,,,,,PFT,,,,,,,,,,,,-12.9,19.8,508,,,081101F8 A37 A37,6,,,1200,ALT,166,17,15,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,OIL PRESS,,68
2021-05-13,15:28:03,22:28:03,-07:00,+36.6694558,-121.6093908,-1697,3D-,426501.2,144.0,44,59,61,-91.08,,4.6,6,-45,74,-4,0.1,2,,,-0.018,0.981,+2.532,,310,,,,30.05,121.700,GPS,,,,,,,,,,,,,PFT,,,,,,,,,,,,-12.9,19.8,508,,,081101F8 A38 A38,7,,,1200,ALT,166,17,15,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,OIL PRESS,,68
2021-05-13,15:28:04,22:28:04,-07:00,+36.6697374,-121.6090378,-1858,3D-,426502.2,162.3,44,59,61,-90.89,,4.6,6,-45,74,-5,0.0,1,,,-0.015,0.975,+2.592,,310,,,,30.05,121.700,GPS,,,,,,,,,,,,,PFT,,,,,,,,,,,,-12.9,19.8,508,,,081101F8 A41 A41,6,,,1200,ALT,166,17,15,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,OIL PRESS,Sink Rate (2),68
2021-05-13,15:28:05,22:28:05,-07:00,+36.6700771,-121.6086149,-2056,3D-,426503.2,165.7,44,60,61,-90.65,,4.6,6,-45,74,-5,-0.0,0,,,-0.017,0.979,+2.654,,310,,,,30.05,121.700,GPS,,,,,,,,,,,,,Fail/System not usable,,,,,,,,,,,,-12.9,19.8,508,,,081101F8 A44 A44,8,,,1200,ALT,166,17,15,31.8,0,0,30.1,12.7,0,5,0.0,-3,53,214,235,246,240,235,240,285,245,0,0,0,OIL PRESS,Sink Rate (2),68
