#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="27.4",engine_hours="27.4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-09-19,12:08:55,19:08:55,-07:00,+37.5103122,-122.4909822,71,3D-,587352.7,0.0,,0,0,0.02,,1.4,8,-34,-90,-15,0.0,0,,,-0.013,0.972,+0.826,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.372,+0.30,7595,1.25nm,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,20.2,565,,,081101F8 A95 A95,10,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
2020-09-19,12:08:56,19:08:56,-07:00,+37.5102800,-122.4910002,91,3D,587353.6,0.0,,0,0,-0.07,,1.4,8,-34,-90,-9,0.0,-0,,,-0.011,0.973,+0.853,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.371,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,20.2,565,,,080001F8 A97 A97,9,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
2020-09-19,12:08:57,19:08:57,-07:00,+37.5102632,-122.4910086,104,3D,587354.6,0.0,,0,0,-0.02,219.7,1.4,8,-34,-90,-3,0.0,3,10.39,0.65,-0.010,0.976,+0.878,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.370,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,20.2,565,,,040007FF D2 D2,9,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
2020-09-19,12:08:58,19:08:58,-07:00,+37.5102684,-122.4909975,108,3D,587355.6,0.0,,0,0,-0.02,219.7,1.4,8,-33,-90,9,0.0,1,10.42,0.64,-0.010,0.980,+0.828,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.371,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,20.2,566,,,040007FF D14 D14,7,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
2020-09-19,12:08:59,19:08:59,-07:00,+37.5102705,-122.4909945,109,3D,587356.6,0.0,,0,0,-0.01,219.7,1.4,8,-34,-90,1,0.0,0,10.42,0.67,-0.009,0.968,+0.791,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.371,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,20.2,567,,,040007FF D26 D26,7,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
2020-09-19,12:09:00,19:09:00,-07:00,+37.5102716,-122.4909936,109,3D,587357.6,0.0,,0,0,-0.01,219.6,1.4,8,-33,-90,9,0.0,0,10.34,0.66,-0.017,0.976,+0.747,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.371,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,20.2,567,,,040007FF D38 D38,10,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
2020-09-19,12:09:01,19:09:01,-07:00,+37.5102785,-122.4909888,107,3D,587358.6,0.0,,0,0,-0.00,219.7,1.2,9,-33,-90,6,0.0,-0,10.32,0.58,-0.006,0.974,+0.655,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.372,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,20.2,567,,,040007FF D50 D50,13,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
2020-09-19,12:09:02,19:09:02,-07:00,+37.5102869,-122.4909844,104,3D,587359.6,0.0,,0,0,-0.00,219.7,1.6,9,-33,-90,-1,0.0,-0,10.35,0.60,-0.006,0.975,+0.604,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.372,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,20.2,568,,,040007FF D62 D62,18,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
2020-09-19,12:09:03,19:09:03,-07:00,+37.5102945,-122.4909806,101,3D,587360.6,0.0,,0,0,-0.00,219.6,1.2,9,-33,-90,1,0.0,0,10.36,0.70,-0.013,0.975,+0.605,,260,,,,29.86,122.800,GPS,17CL,27.4,158,157,0.372,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,20.2,568,,,040007FF D72 D72,15,,,1200,ALT,67,21,20,0.0,0,0,29.9,12.3,0,4,0.0,33,-5,64,60,61,60,60,60,60,60,0,0,0,FUEL PRESS/OIL PRESS,,56
