#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="107.8",engine_hours="107.8"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flap,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-23,12:53:42,19:53:42,-07:00,+37.5103707,-122.4909684,74,3DDiff (PFD1),590040.2,0.0,,0,0,-0.00,215.5,2.0,8,-8,46,2,0.3,2,10.28,0.81,-0.026,0.987,-0.137,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,17.7,312,,,040007FF N100 N100,21,,,1200,ALT,63,16,13,31.1,77,1170,13.6,12.1,0,6,3.2,-9,-25,0.71,0.00,0.01,85,76,80,77,1000,1000,990,990,0,19,,,85
2021-10-23,12:53:42,19:53:42,-07:00,+37.5103707,-122.4909684,74,3DDiff (PFD1),590040.2,0.0,,0,0,-0.00,215.5,2.0,8,-8,46,2,0.3,2,10.28,0.81,-0.026,0.987,-0.137,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.2,17.7,312,,,040007FF N100 N100,21,,,1200,ALT,63,16,13,31.1,77,1170,13.6,12.1,0,6,3.2,-9,-25,0.71,0.00,0.01,85,76,80,77,1000,1000,990,990,0,19,,,85
2021-10-23,12:53:42,19:53:42,-07:00,+37.5103705,-122.4909686,74,3DDiff (PFD1),590040.4,0.0,,0,0,-0.00,215.5,2.0,8,-8,47,-9,0.3,2,10.30,0.88,-0.002,0.951,-0.186,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.2,17.7,312,,,040007FF N100 N100,20,,,1200,ALT,63,16,13,31.0,77,1170,13.6,12.1,0,6,3.2,-9,-25,0.71,0.00,0.01,85,76,81,77,1000,1000,995,990,0,19,,,85
2021-10-23,12:53:43,19:53:43,-07:00,+37.5103700,-122.4909688,74,3DDiff (PFD1),590041.4,0.0,,0,0,-0.00,215.6,2.0,8,-8,46,-22,0.7,2,10.38,0.88,-0.013,0.988,-0.495,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.2,17.7,311,,,040007FF N100 N100,26,,,1200,ALT,63,16,13,30.8,77,1170,13.5,12.1,0,6,3.3,-9,-25,0.71,0.00,0.01,87,77,82,79,1005,1000,1000,995,0,20,,,85
2021-10-23,12:53:44,19:53:44,-07:00,+37.5103698,-122.4909685,73,3DDiff (PFD1),590042.4,0.0,,0,0,-0.00,215.6,2.0,8,-8,46,-0,0.1,1,10.33,0.80,0.008,0.978,-0.614,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.2,17.7,310,,,040007FF N100 N100,29,,,1200,ALT,63,16,13,31.0,78,1170,13.4,12.1,0,6,3.2,-9,-25,0.71,0.01,0.01,88,78,83,80,1010,1005,1000,1000,0,19,,,85
2021-10-23,12:53:45,19:53:45,-07:00,+37.5103699,-122.4909679,73,3DDiff (PFD1),590043.4,0.0,,0,0,-0.00,215.7,2.0,8,-8,46,8,0.0,0,10.36,0.80,-0.028,0.942,-0.665,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.2,17.7,309,,,040007FF N100 N100,30,,,1200,ALT,63,16,13,31.2,78,1170,13.4,12.1,0,6,3.2,-9,-25,0.71,0.01,0.01,89,79,84,81,1015,1010,1005,1005,0,19,,,85
2021-10-23,12:53:46,19:53:46,-07:00,+37.5103700,-122.4909671,73,3DDiff (PFD1),590044.4,0.0,,0,0,-0.00,215.6,2.0,8,-7,47,34,0.1,1,10.23,0.84,-0.026,1.020,-0.605,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.2,17.7,308,,,040007FF N100 N100,27,,,1200,ALT,63,16,13,31.1,78,1170,13.4,12.1,0,6,3.2,-9,-25,0.71,0.01,0.01,90,80,86,82,1015,1015,1010,1010,0,19,,,85
2021-10-23,12:53:47,19:53:47,-07:00,+37.5103700,-122.4909666,72,3DDiff (PFD1),590045.4,0.0,,0,0,-0.00,215.6,2.0,8,-7,47,10,1.2,2,10.22,0.79,-0.021,0.977,-0.581,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.2,17.7,308,,,040007FF N100 N100,31,,,1200,ALT,63,16,13,31.0,78,1170,13.4,12.1,0,6,3.3,-9,-25,0.71,0.01,0.01,92,82,87,84,1020,1020,1010,1010,0,19,,,85
2021-10-23,12:53:48,19:53:48,-07:00,+37.5103701,-122.4909660,72,3DDiff (PFD1),590046.4,0.0,,0,0,-0.00,215.6,2.0,8,-8,47,-17,1.2,3,10.31,0.76,0.004,0.952,-0.908,,120,,,,29.98,122.800,GPS1,,OSI,12.3,125,125,0.129,+0.13,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.2,17.7,306,,,040007FF N100 N100,29,,,1200,ALT,63,16,13,30.9,79,1170,13.3,12.1,0,6,3.3,-9,-25,0.71,0.01,0.01,93,83,88,85,1020,1020,1015,1010,0,19,,,85
