#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="35.5",engine_hours="35.5"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-10-17,09:28:32,16:28:32,-07:00,+37.5103966,-122.4908607,73,3D,577729.5,0.0,,0,0,0.00,,1.3,8,-2,99,-4,0.0,0,,,-0.009,0.976,+0.846,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,18.2,371,,,080001F8 A85 A85,7,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,57,53,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
2020-10-17,09:28:32,16:28:32,-07:00,+37.5103945,-122.4908631,71,3D,577730.5,0.0,,0,0,0.00,,1.3,8,-2,99,-1,0.0,0,,,-0.013,0.974,+0.819,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,18.2,371,,,040001F8 A88 A88,7,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,57,53,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
2020-10-17,09:28:33,16:28:33,-07:00,+37.5103925,-122.4908666,70,3D,577731.4,0.0,,0,0,-0.00,,2.0,8,-2,99,4,0.0,0,,,-0.014,0.979,+0.802,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,18.2,371,,,040001F8 A90 A90,6,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,57,53,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
2020-10-17,09:28:34,16:28:34,-07:00,+37.5103904,-122.4908700,66,3D,577732.5,0.0,,0,0,-0.00,,1.3,8,-2,99,2,0.0,0,,,-0.010,0.974,+0.796,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,18.2,371,,,040001F8 A93 A93,8,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,57,53,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
2020-10-17,09:28:35,16:28:35,-07:00,+37.5103892,-122.4908727,63,3D,577733.5,0.0,,0,0,-0.01,,1.3,8,-2,99,-4,0.0,0,,,-0.008,0.982,+0.791,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,18.2,372,,,040001F8 A95 A95,6,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,57,54,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
2020-10-17,09:28:36,16:28:36,-07:00,+37.5103863,-122.4908764,61,3D,577734.4,0.0,,0,0,-0.01,,1.3,8,-2,99,1,0.0,0,,,-0.011,0.981,+0.805,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,18.2,372,,,040001F8 A98 A98,8,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,57,54,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
2020-10-17,09:28:37,16:28:37,-07:00,+37.5103850,-122.4908791,61,3D,577735.5,0.0,,0,0,-0.01,215.4,1.3,8,-2,99,1,0.0,0,10.58,0.63,-0.005,0.976,+0.823,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,18.2,372,,,040007FF D5 D5,7,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,58,54,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
2020-10-17,09:28:38,16:28:38,-07:00,+37.5103847,-122.4908816,63,3D,577736.5,0.0,,0,0,-0.00,215.4,2.0,8,-2,99,-4,0.0,0,10.54,0.56,-0.008,0.979,+0.853,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,18.2,372,,,040007FF D14 D14,8,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,58,54,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
2020-10-17,09:28:39,16:28:39,-07:00,+37.5103855,-122.4908841,65,3D,577737.5,0.0,,0,0,-0.00,215.4,1.3,8,-2,99,-0,0.0,0,10.51,0.54,-0.010,0.983,+0.867,,154,,,,30.03,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,18.2,372,,,040007FF D26 D26,6,,,1200,ALT,61,21,20,0.0,0,0,29.8,12.3,0,4,0.0,-18,20,58,54,55,54,55,55,55,55,0,0,0,FUEL PRESS/OIL PRESS,,60
