#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2L",product="GDU 460",software_version="9.00",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="166.6",engine_hours="166.6"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-04-30,14:01:12,21:01:12,-07:00,+36.9882927,-120.1089449,277,3D (SFD1),594072.3,0.1,,0,0,-0.10,,3.0,5,217,318,-1,0.0,0,,,-0.030,0.978,+0.744,,47,,,,30.03,,GPS1,LOI MSG,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-12.7,30.7,2067,,,,081001F8 A23 A23,7,,,,,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,,,104
2022-04-30,14:01:13,21:01:13,-07:00,+36.9883310,-120.1090164,262,3D (SFD1),594073.2,0.2,,0,0,-0.12,,3.0,5,217,318,-6,0.0,-0,,,-0.033,0.975,+0.756,,47,,,,30.03,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-12.7,30.7,2068,,,,081001F8 A24 A24,32,,L+,,,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,,,104
2022-04-30,14:01:14,21:01:14,-07:00,+36.9882851,-120.1089360,280,3D (SFD1),594074.3,0.2,,0,0,0.05,,3.0,5,217,318,-0,0.0,0,,,-0.032,0.980,+0.849,,47,,,,30.03,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Powerup,,,,,,,,,,,,,,-12.7,30.7,2069,,,,081001F8 A26 A26,6,,,,,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,FUEL PRESS / OIL PRESS,,104
2022-04-30,14:01:15,21:01:15,-07:00,+36.9882827,-120.1089415,275,3D (SFD1),594075.2,0.2,,0,0,-0.06,,3.0,5,217,318,-1,0.0,0,,,-0.034,0.985,+0.965,,47,,,,30.03,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Powerup,,,,,,,,,,,,,,-12.7,30.7,2069,,,,081001F8 A29 A29,6,,,1200,ALT,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,FUEL PRESS / OIL PRESS,,104
2022-04-30,14:01:16,21:01:16,-07:00,+36.9882789,-120.1089285,282,3D (SFD1),594076.2,0.2,,0,0,0.04,,3.0,5,217,318,-5,0.0,0,,,-0.029,0.978,+1.027,,47,,,,30.03,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Powerup,,,,,,,,,,,,,,-12.7,30.7,2070,,,,081001F8 A31 A31,6,,,1200,ALT,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,FUEL PRESS / OIL PRESS,,104
2022-04-30,14:01:17,21:01:17,-07:00,+36.9883022,-120.1089928,271,3D,594095.3,0.1,,0,0,-0.01,,5.4,5,217,317,-4,0.0,-0,,,-0.032,0.980,+1.078,,47,,,,30.03,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Powerup,,,,,,,,,,,,,,-12.7,30.7,2071,,,,040001F8 A33 A33,5,,,1200,ALT,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,FUEL PRESS / OIL PRESS,,104
2022-04-30,14:01:18,21:01:18,-07:00,+36.9883073,-120.1089943,270,3D,594096.3,0.0,,0,0,0.01,,3.0,5,217,317,-2,0.0,-0,,,-0.028,0.975,+1.121,,47,,,,30.03,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,,,-12.7,30.7,2072,,,,040001F8 A36 A36,7,,,1200,ALT,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,FUEL PRESS / OIL PRESS,,104
2022-04-30,14:01:19,21:01:19,-07:00,+36.9883133,-120.1089976,268,3D,594097.3,0.0,,0,0,0.00,,5.4,5,217,317,4,0.0,0,,,-0.029,0.979,+1.155,,47,,,,30.03,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,30.8,2072,,,,040001F8 A38 A38,7,,,1200,ALT,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,FUEL PRESS / OIL PRESS,,104
2022-04-30,14:01:20,21:01:20,-07:00,+36.9883164,-120.1089981,267,3D,594098.3,0.0,,0,0,0.00,,3.0,5,217,317,-1,0.0,0,,,-0.031,0.976,+1.201,,47,,,,30.03,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,30.8,2073,,,,040001F8 A40 A40,6,,,1200,ALT,131,20,12,1.4,0,0,29.7,12.5,0,6,0.0,-32,-5,,0.01,0.01,113,109,114,115,95,100,100,105,0,0,FUEL PRESS / OIL PRESS,,104
