#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="55.7",engine_hours="55.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-01-16,13:03:01,21:03:01,-08:00,+37.5103501,-122.4909233,61,3D (PFD1),594199.1,0.0,,0,0,0.02,,1.6,7,-169,106,4,-0.0,-0,,,-0.009,0.974,+0.852,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.000,-0.00,30381,5.00nm,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,13.7,-364,,,081101F8 A86 A86,7,,,1200,ALT,55,21,18,30.6,0,0,30.0,12.2,0,6,0.3,-4,1,52,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
2021-01-16,13:03:02,21:03:02,-08:00,+37.5103498,-122.4909213,62,3D (PFD1),594200.1,0.0,,0,0,0.00,,1.6,7,-169,106,-2,0.0,0,,,-0.008,0.972,+0.829,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.000,-0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-363,,,040001F8 A88 A88,5,,,1200,ALT,55,21,18,30.4,0,0,30.0,12.2,0,5,0.3,-4,1,52,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
2021-01-16,13:03:03,21:03:03,-08:00,+37.5103482,-122.4909199,63,3D (PFD1),594201.0,0.0,,0,0,-0.00,,1.6,7,-169,106,9,0.0,0,,,-0.013,0.974,+0.807,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.000,-0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-363,,,040001F8 A91 A91,5,,,1200,ALT,55,21,18,30.4,0,0,30.0,12.2,0,4,0.3,-4,1,52,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
2021-01-16,13:03:04,21:03:04,-08:00,+37.5103492,-122.4909147,66,3D (PFD1),594202.0,0.0,,0,0,-0.00,,1.6,7,-169,106,4,-0.0,0,,,-0.010,0.974,+0.805,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.000,-0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-362,,,040001F8 A93 A93,7,,,1200,ALT,55,21,18,30.3,0,0,30.0,12.3,0,4,0.2,-4,1,52,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
2021-01-16,13:03:05,21:03:05,-08:00,+37.5103502,-122.4909122,68,3D (PFD1),594203.0,0.0,,0,0,0.00,,1.6,7,-169,106,10,-0.0,0,,,-0.011,0.971,+0.817,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.000,-0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-362,,,040001F8 A96 A96,7,,,1200,ALT,55,21,18,30.3,0,0,30.0,12.3,0,4,0.1,-4,1,53,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
2021-01-16,13:03:06,21:03:06,-08:00,+37.5103485,-122.4909111,70,3D (PFD1),594204.0,0.0,,0,0,0.00,,1.6,7,-168,107,9,0.0,-0,,,-0.009,0.978,+0.836,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.001,-0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-361,,,040001F8 A98 A98,6,,,1200,ALT,55,21,18,30.2,0,0,30.0,12.3,0,4,0.1,-4,1,53,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
2021-01-16,13:03:07,21:03:07,-08:00,+37.5103467,-122.4909105,70,3D (PFD1),594205.0,0.0,,0,0,-0.00,218.4,3.6,7,-168,107,10,0.0,0,10.30,0.59,-0.014,0.972,+0.880,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.001,-0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-361,,,040007FF D2 D2,6,,,1200,ALT,55,21,18,30.2,0,0,30.0,12.3,0,4,0.0,-4,1,53,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
2021-01-16,13:03:08,21:03:08,-08:00,+37.5103439,-122.4909113,72,3D (PFD1),594206.0,0.0,,0,0,0.00,218.4,3.6,7,-169,107,-7,0.0,0,10.34,0.64,-0.009,0.973,+0.927,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.001,-0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-360,,,040007FF D10 D10,5,,,1200,ALT,55,21,18,30.2,0,0,30.0,12.3,0,4,0.0,-4,1,53,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
2021-01-16,13:03:09,21:03:09,-08:00,+37.5103424,-122.4909122,73,3D (PFD1),594207.0,0.0,,0,0,-0.00,218.4,1.6,7,-169,107,-7,0.0,0,10.39,0.67,-0.008,0.974,+0.958,,338,,,,30.22,122.800,GPS,KCPU,95.5,66,66,-0.001,-0.00,30381,5.00nm,,,,,Fail,,,,,,,,,,,,-13.2,13.7,-360,,,040007FF D19 D19,6,,,1200,ALT,55,21,18,30.2,0,0,30.0,12.3,0,4,0.0,-4,1,53,48,49,49,50,55,50,55,0,0,0,OIL PRESS,,66
