#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2L",product="GDU 460",software_version="9.00",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="137.3",engine_hours="137.3"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-01-23,14:02:23,22:02:23,-08:00,+38.0304291,-120.4180098,2072,3D-,79360.6,0.0,,0,0,0.01,,2.0,6,,,,,,,,,,,,300,,,,30.33,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,,,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
2022-01-23,14:02:23,22:02:23,-08:00,+38.0305188,-120.4178964,2040,3D (SFD1),79343.1,0.1,,-0,0,0.00,,1.5,6,1792,2168,1,0.0,0,,,-0.004,0.980,+0.887,,300,,,,30.33,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.0,17.2,2462,,,,081001F8 A31 A31,8,,L+,,,108,17,16,0.0,0,0,27.8,12.3,0,6,0.0,-49,-11,0.58,0.01,0.01,89,96,94,97,80,85,85,85,0,0,,,95
2022-01-23,14:02:24,22:02:24,-08:00,+38.0305069,-120.4178943,2050,3D (SFD1),79344.1,0.1,,-0,0,0.10,,1.5,6,1792,2168,1,0.0,0,,,-0.004,0.979,+0.888,,300,,,,30.33,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.0,17.2,2462,,,,081001F8 A33 A33,5,,,1200,ALT,108,17,16,0.0,0,0,27.8,12.3,0,6,0.0,-49,-11,0.49,0.01,0.01,89,96,94,97,80,85,85,85,0,0,,,95
2022-01-23,14:02:25,22:02:25,-08:00,+38.0305077,-120.4178989,2051,3D (SFD1),79345.1,0.1,,-0,0,-0.06,,1.5,6,1792,2168,-1,0.0,0,,,-0.004,0.979,+0.920,,300,,,,30.33,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.0,17.2,2462,,,,081001F8 A35 A35,6,,,1200,ALT,108,17,16,0.0,0,0,27.8,12.3,0,6,0.0,-49,-11,0.34,0.01,0.01,89,96,94,97,80,85,85,85,0,0,FUEL PRESS / OIL PRESS,,95
2022-01-23,14:02:26,22:02:26,-08:00,+38.0304983,-120.4179217,2051,3D (SFD1),79346.1,0.1,,-0,0,-0.01,,1.5,6,1792,2168,-3,0.0,0,,,-0.003,0.980,+0.940,,300,,,,30.33,122.975,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.0,17.2,2462,,,,081001F8 A38 A38,6,,,1200,ALT,108,17,16,0.0,0,0,27.8,12.3,0,6,0.0,-49,-11,0.18,0.01,0.01,89,96,94,97,80,85,85,85,0,0,FUEL PRESS / OIL PRESS,,95
2022-01-23,14:02:27,22:02:27,-08:00,+38.0304983,-120.4179161,2051,3D (SFD1),79347.1,0.1,,-0,0,-0.21,,1.5,6,1792,2168,-1,0.0,-0,,,-0.003,0.980,+0.870,,300,,,,30.33,122.975,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,,,-13.0,17.2,2461,,,,081101F8 A40 A40,5,,,1200,ALT,108,17,16,0.0,0,0,27.8,12.3,0,6,0.0,-45,-11,0.08,0.01,0.01,89,96,94,97,80,85,85,85,0,0,FUEL PRESS / OIL PRESS,,95
2022-01-23,14:02:28,22:02:28,-08:00,+38.0305035,-120.4179001,2051,3D (SFD1),79348.1,0.1,,-0,0,-0.02,,1.5,6,1792,2168,-2,0.0,-0,,,-0.004,0.980,+0.860,,300,,,,30.33,122.975,GPS1,,,,,,,,,ENR,,,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,,,-13.0,17.2,2461,,,,081101F8 A42 A42,6,,,1200,ALT,108,17,16,0.0,0,0,27.8,12.3,0,6,0.0,-38,-11,0.04,0.01,0.01,90,96,94,97,80,85,85,85,0,0,FUEL PRESS / OIL PRESS,,95
2022-01-23,14:02:29,22:02:29,-08:00,+38.0305024,-120.4179072,2054,3D (SFD1),79349.1,0.1,,-0,0,0.01,,1.5,6,1792,2168,-3,0.0,0,,,-0.004,0.980,+0.896,,300,,,,30.33,122.975,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.0,17.2,2461,,,,081101F8 A43 A43,5,,,1200,ALT,108,17,16,0.0,0,0,27.8,12.3,0,6,0.0,-31,-11,0.02,0.01,0.01,90,96,94,97,80,85,85,85,0,0,FUEL PRESS / OIL PRESS,,95
2022-01-23,14:02:30,22:02:30,-08:00,+38.0305027,-120.4178967,2053,3D (SFD1),79350.1,0.1,,-0,0,-0.02,,1.5,6,1792,2168,0,0.0,0,,,-0.004,0.981,+0.958,,300,,,,30.33,122.975,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,,-13.0,17.2,2460,,,,081101F8 A46 A46,6,,,1200,ALT,108,17,16,0.0,0,0,27.8,12.3,0,6,0.0,-23,-11,0.00,0.01,0.01,90,96,94,97,80,85,85,85,0,0,FUEL PRESS / OIL PRESS,,95
