#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="109.0",engine_hours="109.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-31,10:49:23,17:49:23,-07:00,+37.5103295,-122.4908709,93,3D (SFD1),64163.0,0.2,,0,-0,-0.02,,1.2,9,-41,-5,-4,0.0,0,,,-0.017,0.974,+1.809,,304,,,,29.96,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.4,111,,,081001F8 A32 A32,7,,,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,8,0.0,-36,-3,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
2021-10-31,10:49:23,17:49:23,-07:00,+37.5103295,-122.4908709,93,3D (SFD1),64163.0,0.2,,0,-0,-0.02,,1.2,9,-41,-5,-4,0.0,0,,,-0.017,0.974,+1.809,,304,,,,29.96,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.4,111,,,081001F8 A32 A32,7,,,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,8,0.0,-36,-3,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
2021-10-31,10:49:24,17:49:24,-07:00,+37.5103194,-122.4908746,100,3D (SFD1),64163.6,0.1,,0,-0,0.03,,1.2,9,-41,-5,0,0.0,0,,,-0.015,0.973,+1.850,,304,,,,29.96,122.800,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,16.4,111,,,081001F8 A34 A34,6,,L+,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,8,0.0,-36,-3,45,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
2021-10-31,10:49:24,17:49:24,-07:00,+37.5103153,-122.4908848,102,3D (SFD1),64164.4,0.1,,0,-0,-0.06,,1.2,9,-41,-5,-0,2.2,3,,,-0.018,0.973,+1.800,,304,,,,29.96,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.4,111,,,081001F8 A37 A37,9,,,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,8,0.0,-36,-3,38,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
2021-10-31,10:49:26,17:49:26,-07:00,+37.5103243,-122.4908862,96,3D (SFD1),64165.5,0.1,,0,-0,0.00,,1.2,9,-41,-5,2,0.0,-0,,,-0.016,0.974,+1.756,,304,,,,29.96,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,16.4,111,,,081101F8 A39 A39,10,,,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,8,0.0,-36,-3,31,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
2021-10-31,10:49:27,17:49:27,-07:00,+37.5103214,-122.4908843,95,3D (SFD1),64166.5,0.1,,0,-0,0.01,,1.2,9,-41,-5,-0,-0.0,-0,,,-0.017,0.973,+1.882,,304,,,,29.96,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,16.4,111,,,081101F8 A41 A41,6,,,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,8,0.0,-36,-3,28,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
2021-10-31,10:49:28,17:49:28,-07:00,+37.5103228,-122.4908874,99,3D (SFD1),64167.5,0.0,,0,-0,-0.04,,1.2,9,-41,-5,-9,-0.0,0,,,-0.017,0.974,+2.114,,304,,,,29.96,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,16.4,112,,,081101F8 A43 A43,8,,,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,7,0.0,-36,-3,22,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
2021-10-31,10:49:29,17:49:29,-07:00,+37.5103236,-122.4908845,97,3D (SFD1),64168.5,0.0,,0,-0,-0.10,,1.2,9,-41,-5,-7,0.0,0,,,-0.016,0.973,+2.232,,304,,,,29.96,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,16.4,111,,,081101F8 A46 A46,6,,,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,7,0.0,-36,-3,22,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
2021-10-31,10:49:30,17:49:30,-07:00,+37.5103224,-122.4908813,98,3D (SFD1),64169.5,0.1,,0,-0,0.04,,1.2,9,-41,-5,3,0.0,1,,,-0.017,0.974,+2.293,,304,,,,29.96,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,16.4,111,,,081101F8 A49 A49,7,,,1200,ALT,60,20,20,0.0,0,0,29.6,12.1,0,7,0.0,-36,-3,17,0.00,0.01,57,53,54,53,55,55,55,55,0,0,FUEL PRESS/OIL PRESS,,86
