#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="39.5",engine_hours="39.5"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-10-30,15:53:58,22:53:58,-07:00,+37.5103459,-122.4909009,77,3D-,514456.3,0.0,,0,0,0.02,,2.4,5,-60,58,12,3.1,3,,,-0.018,0.978,+0.349,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,15.7,10,,,081101F8 A31 A31,6,,,,,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
2020-10-30,15:53:58,22:53:58,-07:00,+37.5103459,-122.4909009,77,3D-,514456.4,0.0,,0,0,0.02,,2.4,5,-60,58,12,3.1,3,,,-0.018,0.978,+0.349,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,15.7,10,,,081101F8 A31 A31,6,,,,,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
2020-10-30,15:53:59,22:53:59,-07:00,+37.5103434,-122.4909035,81,3D-,514457.0,0.0,,0,0,0.01,,2.4,5,-61,58,-1,-0.1,-0,,,-0.013,0.978,+0.332,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,15.7,10,,,081101F8 A32 A32,7,,L+,1200,ALT,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
2020-10-30,15:54:00,22:54:00,-07:00,+37.5103516,-122.4909045,88,3D-,514458.0,0.0,,0,0,0.01,,2.4,5,-61,58,-10,0.0,0,,,-0.017,0.976,+0.375,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,15.7,9,,,081101F8 A35 A35,7,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
2020-10-30,15:54:01,22:54:01,-07:00,+37.5103679,-122.4909043,96,3D-,514459.0,0.0,,0,0,0.01,,2.4,5,-61,58,-2,0.5,2,,,-0.015,0.977,+0.458,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,PFT,,,,,,,,,,,,-13.2,15.7,9,,,081101F8 A37 A37,6,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
2020-10-30,15:54:02,22:54:02,-07:00,+37.5102804,-122.4909631,90,3D-,514460.0,0.0,,0,0,0.00,,2.4,5,-61,58,0,0.0,0,,,-0.013,0.977,+0.511,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,15.7,9,,,081101F8 A39 A39,5,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
2020-10-30,15:54:03,22:54:03,-07:00,+37.5102827,-122.4909572,89,3D-,514461.0,0.0,,0,0,-0.00,,2.4,5,-61,58,2,-0.0,-0,,,-0.014,0.978,+0.617,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.7,9,,,081101F8 A42 A42,7,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
2020-10-30,15:54:04,22:54:04,-07:00,+37.5102684,-122.4909676,92,3D-,514462.0,0.0,,0,0,-0.00,,2.4,5,-60,58,15,-0.0,-0,,,-0.016,0.977,+0.714,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.7,9,,,081101F8 A44 A44,6,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
2020-10-30,15:54:05,22:54:05,-07:00,+37.5102603,-122.4909737,95,3D,514463.0,0.0,,0,0,-0.00,,2.4,5,-60,59,-1,0.0,0,,,-0.015,0.974,+0.810,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.7,10,,,080001F8 A46 A46,5,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.4,0,5,0.0,-45,-15,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,61
