#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="61.8",engine_hours="61.8"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-02-06,11:59:59,19:59:59,-08:00,+37.5102503,-122.4908765,210,3D-,590417.3,0.0,,0,0,0.12,,1.5,7,-136,66,6,0.0,0,,,-0.015,0.964,+1.141,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.376,+0.30,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,16.0,-55,,,081101F8 A26 A26,13,,,,,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,,,67
2021-02-06,12:00:00,20:00:00,-08:00,+37.5102539,-122.4908738,204,3D-,590417.8,0.0,,0,0,0.09,,1.5,7,-136,66,5,0.0,0,,,-0.018,0.974,+1.124,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.376,+0.30,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,16.0,-55,,,081101F8 A28 A28,12,,,,,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,,,67
2021-02-06,12:00:01,20:00:01,-08:00,+37.5102541,-122.4908692,194,3D-,590418.9,0.0,,0,0,0.06,,1.5,7,-136,66,1,0.0,0,,,-0.016,0.973,+1.049,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.376,+0.30,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,16.0,-54,,,081101F8 A31 A31,10,,,,,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:02,20:00:02,-08:00,+37.5102532,-122.4908677,187,3D-,590419.8,0.0,,0,0,0.04,,1.5,7,-136,66,-1,0.0,0,,,-0.014,0.977,+0.992,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.376,+0.30,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,16.0,-53,,,081101F8 A32 A32,8,,,,,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:03,20:00:03,-08:00,+37.5102499,-122.4908672,176,3D-,590420.8,0.0,,0,0,0.03,,1.5,7,-136,66,1,0.0,0,,,-0.008,0.975,+0.939,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.376,+0.30,7595,1.25nm,,,,,Powerup,,,,,,,,,,,,-13.2,16.0,-53,,,081101F8 A35 A35,8,,L+,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:04,20:00:04,-08:00,+37.5102450,-122.4908646,168,3D-,590421.8,0.0,,0,0,0.02,,1.5,7,-135,66,4,0.0,0,,,-0.006,0.979,+0.907,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.376,+0.30,7595,1.25nm,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,16.0,-52,,,081101F8 A36 A36,13,,,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:05,20:00:05,-08:00,+37.5102437,-122.4908592,163,3D-,590422.8,0.0,,0,0,0.02,,1.5,7,-136,66,-1,0.0,0,,,-0.007,0.976,+0.887,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.376,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,16.0,-51,,,081101F8 A38 A38,12,,,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:06,20:00:06,-08:00,+37.5102436,-122.4908553,160,3D-,590423.8,0.0,,0,0,0.01,,1.5,7,-136,66,-5,0.0,0,,,-0.010,0.977,+0.892,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.377,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,16.0,-51,,,081101F8 A40 A40,8,,,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:07,20:00:07,-08:00,+37.5102443,-122.4908545,158,3D-,590424.8,0.0,,0,0,0.01,,1.5,7,-136,66,-3,0.0,0,,,-0.008,0.975,+0.900,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.377,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,16.0,-50,,,081101F8 A41 A41,7,,,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:08,20:00:08,-08:00,+37.5102331,-122.4909368,150,3D-,590425.7,0.0,,0,0,0.01,,2.1,7,-136,66,0,0.0,0,,,-0.014,0.973,+0.964,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.373,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,16.0,-50,,,081101F8 A43 A43,7,,,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:09,20:00:09,-08:00,+37.5102334,-122.4909388,149,3D-,590426.7,0.0,,0,0,0.01,,2.1,7,-136,66,1,0.0,0,,,-0.005,0.976,+1.033,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.373,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,16.0,-49,,,081101F8 A46 A46,7,,,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:10,20:00:10,-08:00,+37.5102348,-122.4909400,147,3D-,590427.7,0.0,,0,0,0.00,,1.5,7,-136,66,-5,0.0,0,,,-0.014,0.977,+1.049,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.372,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,16.0,-48,,,081101F8 A47 A47,8,,,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
2021-02-06,12:00:11,20:00:11,-08:00,+37.5102354,-122.4909411,147,3D,590428.7,0.0,,0,0,-0.00,,1.5,7,-136,66,5,0.0,0,,,-0.008,0.976,+1.038,,300,,,,30.14,122.800,GPS,17CL,27.4,158,157,0.372,+0.30,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,16.0,-47,,,080001F8 A50 A50,9,,,1200,ALT,153,17,17,4.6,0,0,30.1,12.7,0,5,0.0,-12,13,153,148,158,156,115,115,120,120,0,0,0,FUEL PRESS/OIL PRESS,,67
