#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="53.9",engine_hours="53.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-12-31,12:28:56,20:28:56,-08:00,+37.5104320,-122.4907289,12,3D,419353.6,0.0,,0,0,0.02,216.5,2.1,4,-207,104,23,0.0,0,10.35,0.74,-0.012,0.975,+0.890,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.492,-0.39,7595,1.25nm,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,12.9,-506,,,081107FF D74 D74,8,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
2020-12-31,12:28:56,20:28:56,-08:00,+37.5104363,-122.4907210,6,3D,419354.5,0.0,,0,0,0.00,216.6,2.1,4,-207,104,4,0.0,0,10.37,0.74,-0.010,0.972,+0.886,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.492,-0.39,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,12.9,-505,,,040007FF D84 D84,9,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
2020-12-31,12:28:57,20:28:57,-08:00,+37.5104370,-122.4907184,4,3D,419355.5,0.0,,0,0,0.00,216.6,2.1,4,-208,104,2,0.0,0,10.33,0.73,-0.011,0.975,+0.889,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.492,-0.39,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,12.9,-505,,,040007FF D96 D96,11,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
2020-12-31,12:28:58,20:28:58,-08:00,+37.5104382,-122.4907155,3,3D,419356.5,0.0,,0,0,0.00,216.5,2.1,4,-208,104,-7,-0.0,0,10.36,0.73,-0.009,0.977,+0.890,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.492,-0.39,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,12.9,-504,,,040007FF D98 D98,8,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
2020-12-31,12:28:59,20:28:59,-08:00,+37.5104368,-122.4907150,3,3D,419357.5,0.0,,0,0,-0.00,216.5,2.1,4,-208,104,1,0.0,0,10.32,0.65,-0.016,0.980,+0.891,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.492,-0.39,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,12.9,-504,,,040007FF D98 D98,12,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
2020-12-31,12:29:00,20:29:00,-08:00,+37.5103941,-122.4907827,30,3D,419358.5,0.0,,0,0,-0.00,216.5,1.4,8,-208,104,-10,0.0,0,10.37,0.79,-0.010,0.982,+0.892,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.489,-0.39,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,12.9,-504,,,040007FF D98 D98,12,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
2020-12-31,12:29:01,20:29:01,-08:00,+37.5103602,-122.4908353,52,3D,419359.5,0.0,,0,0,-0.00,216.6,1.4,8,-209,104,-16,0.0,0,10.33,0.80,-0.013,0.980,+0.902,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.486,-0.39,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,12.9,-504,,,020007FF D98 D98,9,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
2020-12-31,12:29:02,20:29:02,-08:00,+37.5103499,-122.4908537,59,3D,419360.5,0.0,,0,0,0.00,216.7,1.4,8,-208,104,4,0.0,0,10.33,0.59,-0.012,0.979,+0.915,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.486,-0.39,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,12.9,-504,,,040007FF D98 D98,10,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
2020-12-31,12:29:03,20:29:03,-08:00,+37.5103431,-122.4908670,64,3D,419361.5,0.0,,0,0,0.00,216.7,1.4,8,-208,104,-0,0.0,0,10.33,0.56,-0.007,0.981,+0.925,,300,,,,30.26,122.800,GPS,CA35,30.4,357,358,-0.485,-0.39,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,12.9,-504,,,040007FF N0 N0,9,,,1200,ALT,52,17,20,0.0,0,0,29.9,12.2,0,5,0.0,-12,4,49,45,46,45,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,66
