#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="72.1",engine_hours="72.1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-06-16,09:44:25,16:44:25,-07:00,+37.5103683,-122.4909372,64,3D,319483.4,0.0,,0,0,-0.01,,1.2,9,-54,37,-4,0.0,0,,,-0.013,0.976,+1.078,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.000,+0.00,7595,1.25nm,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,17.3,207,,,081101F8 A96 A96,5,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,8,0.0,-10,-11,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:26,16:44:26,-07:00,+37.5103687,-122.4909360,62,3D,319484.3,0.0,,0,0,-0.01,,1.2,9,-54,37,2,0.0,0,,,-0.012,0.975,+1.046,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.3,208,,,040001F8 A98 A98,6,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,8,0.0,-10,-11,55,52,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:27,16:44:27,-07:00,+37.5103758,-122.4909364,67,3D,319485.3,0.0,,0,0,-0.01,217.3,1.2,9,-54,37,-1,0.0,0,10.46,0.57,-0.011,0.977,+0.990,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.3,209,,,040007FF D5 D5,7,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,8,0.0,-10,-11,55,52,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:28,16:44:28,-07:00,+37.5103814,-122.4909375,69,3D,319486.4,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,-6,0.0,0,10.51,0.61,-0.010,0.979,+0.941,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.3,210,,,040007FF D17 D17,7,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,8,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:29,16:44:29,-07:00,+37.5103841,-122.4909385,67,3D,319487.3,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,-8,0.0,-0,10.51,0.59,-0.010,0.977,+0.898,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,211,,,040007FF D24 D24,7,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,8,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:30,16:44:30,-07:00,+37.5103852,-122.4909389,66,3D,319488.3,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,7,-0.0,0,10.53,0.69,-0.011,0.976,+0.859,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,212,,,040007FF D34 D34,8,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,8,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:31,16:44:31,-07:00,+37.5103845,-122.4909388,64,3D,319489.4,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,9,-0.0,0,10.49,0.71,-0.010,0.976,+0.826,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,213,,,040007FF D46 D46,5,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,8,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:32,16:44:32,-07:00,+37.5103843,-122.4909397,63,3D,319490.4,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,-6,0.0,0,10.51,0.68,-0.011,0.976,+0.809,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,214,,,040007FF D58 D58,5,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,7,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:33,16:44:33,-07:00,+37.5103843,-122.4909395,62,3D,319491.4,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,-6,0.0,0,10.51,0.65,-0.010,0.976,+0.811,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.000,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,215,,,040007FF D65 D65,5,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.1,0,7,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:34,16:44:34,-07:00,+37.5103846,-122.4909391,61,3D,319492.3,0.0,,0,0,-0.00,217.4,1.2,9,-54,37,-9,0.0,0,10.51,0.69,-0.012,0.976,+0.821,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,216,,,040007FF D74 D74,6,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.2,0,7,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:35,16:44:35,-07:00,+37.5103858,-122.4909381,61,3D,319493.4,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,13,0.0,0,10.47,0.63,-0.012,0.976,+0.828,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,217,,,040007FF D82 D82,6,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.2,0,7,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:36,16:44:36,-07:00,+37.5103866,-122.4909371,61,3D,319494.3,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,5,0.0,0,10.42,0.63,-0.011,0.974,+0.843,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,218,,,040007FF D89 D89,6,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.2,0,7,0.0,-10,-11,55,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:37,16:44:37,-07:00,+37.5103879,-122.4909368,61,3D,319495.4,0.0,,0,0,-0.00,217.3,1.2,9,-54,37,-11,0.0,-0,10.52,0.62,-0.012,0.976,+0.882,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,218,,,040007FF D96 D96,6,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.2,0,6,0.0,-10,-11,56,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
2021-06-16,09:44:38,16:44:38,-07:00,+37.5103893,-122.4909368,61,3D,319496.3,0.0,,0,0,-0.00,217.3,1.2,9,-55,37,-17,0.0,-0,10.54,0.63,-0.013,0.975,+0.946,,300,,,,30.02,122.800,GPS,,KWVI,48.1,136,136,0.001,+0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,17.4,218,,,040007FF D98 D98,7,,,1200,ALT,58,12,15,0.0,0,0,29.8,12.2,0,6,0.0,-10,-11,56,52,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,70
