#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="99.0",engine_hours="99.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-01,12:33:01,19:33:01,-07:00,+37.5104388,-122.4909415,56,3DDiff (SFD1),502380.8,0.0,,-0,0,-0.00,,1.6,9,-28,37,-26,4.9,6,,,-0.007,0.979,+0.026,,300,,,,29.99,,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.2,580,,,081081F8 A16 A16,21,,,,,61,16,15,31.9,72,1220,14.1,12.2,0,6,2.7,-2,-6,0,0.01,0.01,81,73,78,75,980,975,985,995,0,21,,,79
2021-10-01,12:33:01,19:33:01,-07:00,+37.5104385,-122.4909419,56,3DDiff (SFD1),502381.3,0.0,,-0,0,0.00,,1.6,9,-28,36,-15,5.9,6,,,0.001,0.992,+0.074,,300,,,,29.99,,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.2,580,,,081081F8 A17 A17,21,,L+,,,61,16,15,32.0,72,1220,14.0,12.2,0,6,2.7,-2,-6,0,0.01,0.01,81,74,78,76,985,980,990,1000,0,21,,,79
2021-10-01,12:33:02,19:33:02,-07:00,+37.5104380,-122.4909429,56,3DDiff (SFD1),502382.3,0.0,,-0,0,-0.00,,1.6,9,-27,36,-1,9.2,9,,,-0.010,0.975,+0.322,,300,,,,29.99,,GPS1,LOI MSG,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.2,580,,,081081F8 A19 A19,19,,,1200,ALT,62,16,15,32.2,74,1230,13.7,12.2,0,6,2.7,-2,-6,0,0.01,0.01,83,75,80,77,990,990,1000,1010,0,21,,,79
2021-10-01,12:33:03,19:33:03,-07:00,+37.5104377,-122.4909434,55,3DDiff (SFD1),502383.3,0.0,,-0,0,-0.00,,1.6,9,-26,37,14,8.9,9,,,-0.013,0.981,+0.514,,300,,,,29.99,,GPS1,LOI MSG,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.2,580,,,081081F8 A22 A22,19,,,1200,ALT,62,16,15,31.9,75,1230,13.6,12.2,0,6,2.7,-2,-6,0,0.01,0.01,84,76,81,79,1000,1000,1010,1020,0,21,,,79
2021-10-01,12:33:04,19:33:04,-07:00,+37.5104374,-122.4909433,55,3DDiff (SFD1),502384.3,0.0,,-0,0,0.00,,1.6,9,-26,37,23,6.8,7,,,-0.014,0.966,+0.677,,300,2500,,,29.99,,GPS1,LOI MSG,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,20.2,580,,,080001F8 A25 A25,16,,L+,1200,ALT,62,16,15,31.6,76,1230,13.6,12.2,0,6,2.7,-2,-6,0,0.01,0.01,85,77,83,80,1005,1005,1015,1030,0,21,,,79
2021-10-01,12:33:05,19:33:05,-07:00,+37.5104378,-122.4909427,55,3DDiff (SFD1),502385.2,0.0,,-0,0,-0.00,,1.6,9,-27,37,-31,6.6,6,,,-0.011,0.979,+0.828,,300,2500,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,579,,,040001F8 A28 A28,17,,,1200,ALT,62,16,15,31.9,77,1240,13.6,12.2,0,6,2.7,-2,-6,0,0.01,0.01,87,79,84,81,1015,1015,1025,1035,0,21,,,79
2021-10-01,12:33:06,19:33:06,-07:00,+37.5104385,-122.4909420,54,3DDiff (SFD1),502386.3,0.0,,-0,0,0.00,,1.6,9,-27,36,-10,8.1,7,,,-0.008,0.970,+0.994,,300,2500,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,578,,,040001F8 A30 A30,14,,,1200,ALT,62,16,15,31.9,77,1240,13.7,12.2,0,6,2.7,-2,-6,0,0.01,0.01,88,80,85,83,1020,1020,1030,1040,0,21,,,79
2021-10-01,12:33:07,19:33:07,-07:00,+37.5104488,-122.4909749,67,3D (PFD1),502405.4,0.0,,0,0,-0.01,,1.2,9,-27,37,3,6.9,7,,,-0.008,0.984,+1.097,,300,2500,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,578,,,040001F8 A32 A32,14,,,1200,ALT,62,16,15,31.9,78,1250,13.8,12.2,0,6,2.7,-2,-6,0,0.01,0.01,90,81,87,84,1025,1025,1040,1045,0,21,,,79
2021-10-01,12:33:08,19:33:08,-07:00,+37.5104479,-122.4909738,66,3D (PFD1),502406.4,0.0,,0,0,0.00,,1.2,9,-27,37,-19,7.2,7,,,-0.004,0.981,+1.213,,300,2500,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,577,,,040001F8 A35 A35,20,,,1200,ALT,62,16,15,31.8,78,1250,13.8,12.2,0,6,2.7,-2,-6,0,0.01,0.01,91,82,88,85,1035,1030,1045,1055,0,21,,,79
