#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="65.9",engine_hours="65.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-02-26,09:41:32,17:41:32,-08:00,+37.5104435,-122.4909467,64,3D,495709.7,0.0,,0,0,-0.00,214.7,2.0,8,-252,14,19,0.0,0,10.40,0.90,-0.018,0.972,+0.862,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,11.4,-741,,,080007FF D2 D2,10,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,41,42,41,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
2021-02-26,09:41:33,17:41:33,-08:00,+37.5104397,-122.4909444,65,3D,495710.6,0.0,,0,0,-0.00,214.6,1.3,8,-252,14,21,0.0,0,10.37,0.88,-0.014,0.973,+0.878,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,11.4,-741,,,040007FF D14 D14,12,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,41,42,41,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
2021-02-26,09:41:34,17:41:34,-08:00,+37.5104352,-122.4909425,64,3D,495711.6,0.0,,0,0,-0.00,214.6,1.3,8,-252,14,8,0.0,0,10.37,0.91,-0.018,0.976,+0.886,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,11.4,-741,,,040007FF D26 D26,8,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,41,42,41,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
2021-02-26,09:41:35,17:41:35,-08:00,+37.5104317,-122.4909428,65,3D,495712.6,0.0,,0,0,0.00,214.6,1.3,8,-253,14,-12,0.0,0,10.38,0.89,-0.015,0.976,+0.891,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,11.4,-741,,,040007FF D36 D36,10,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,41,42,41,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
2021-02-26,09:41:36,17:41:36,-08:00,+37.5104298,-122.4909430,65,3D,495713.6,0.0,,0,0,0.00,214.6,1.3,8,-251,14,26,0.0,0,10.38,0.82,-0.014,0.974,+0.895,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,11.4,-741,,,040007FF D43 D43,14,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,42,42,41,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
2021-02-26,09:41:37,17:41:37,-08:00,+37.5104272,-122.4909428,65,3D,495714.6,0.0,,0,0,0.00,214.6,1.3,8,-251,15,13,0.0,0,10.38,0.84,-0.009,0.974,+0.890,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,11.4,-740,,,040007FF D55 D55,15,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,42,42,41,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
2021-02-26,09:41:38,17:41:38,-08:00,+37.5104245,-122.4909424,66,3D,495715.6,0.0,,0,0,0.00,214.5,1.3,8,-251,15,6,0.0,0,10.35,0.87,-0.009,0.973,+0.887,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,11.4,-740,,,040007FF D65 D65,10,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,42,42,41,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
2021-02-26,09:41:39,17:41:39,-08:00,+37.5104233,-122.4909427,65,3D,495716.6,0.0,,0,0,0.00,214.6,1.3,8,-252,15,-4,0.0,0,10.36,0.89,-0.011,0.977,+0.886,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,11.4,-740,,,040007FF D74 D74,11,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,42,42,41,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
2021-02-26,09:41:40,17:41:40,-08:00,+37.5104228,-122.4909427,65,3D,495717.6,0.0,,0,0,0.00,214.6,1.3,8,-252,14,7,0.0,0,10.32,0.86,-0.016,0.968,+0.892,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.005,-0.00,7595,1.25nm,,,,,Fail,,,,,,,,,,,,-13.2,11.4,-740,,,040007FF D82 D82,9,,,1200,ALT,48,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-6,46,46,42,42,42,40,40,40,45,0,0,0,FUEL PRESS/OIL PRESS,,68
