#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="47.7",engine_hours="47.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-12-02,15:08:02,23:08:02,-08:00,+37.5103942,-122.4909166,145,3D-,342499.8,0.2,,0,0,0.09,218.6,1.5,5,-93,146,-0,0.0,-0,10.39,0.55,-0.007,0.977,+0.763,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,15.8,-25,,,081107FF D79 D79,6,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.0,0,4,0.0,-4,-1,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
2020-12-02,15:08:02,23:08:02,-08:00,+37.5103948,-122.4909173,146,3D-,342500.2,0.1,,0,0,0.08,218.6,1.5,5,-93,146,-4,0.0,0,10.40,0.55,-0.009,0.979,+0.762,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.8,-25,,,081107FF D79 D79,5,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.0,0,4,0.0,-4,-1,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
2020-12-02,15:08:03,23:08:03,-08:00,+37.5103920,-122.4909182,144,3D-,342501.2,0.0,,0,0,0.05,218.6,1.5,5,-93,146,-9,0.0,0,10.42,0.54,-0.008,0.977,+0.771,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.8,-25,,,081107FF D91 D91,5,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.0,0,4,0.0,-4,-1,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
2020-12-02,15:08:04,23:08:04,-08:00,+37.5103893,-122.4909199,143,3D-,342502.2,0.0,,0,0,0.04,218.7,1.5,5,-93,146,-11,-0.0,0,10.39,0.55,-0.009,0.977,+0.784,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.8,-25,,,081107FF D98 D98,5,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.1,0,4,0.0,-4,-1,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
2020-12-02,15:08:05,23:08:05,-08:00,+37.5103889,-122.4909225,143,3D-,342503.2,0.0,,0,0,0.02,218.7,1.5,5,-93,145,-5,0.0,0,10.39,0.52,-0.010,0.979,+0.800,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.8,-25,,,081107FF D98 D98,6,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.1,0,4,0.0,-4,-1,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
2020-12-02,15:08:06,23:08:06,-08:00,+37.5103879,-122.4909252,144,3D-,342504.2,0.0,,0,0,0.02,218.7,1.5,5,-93,145,-2,0.0,-0,10.38,0.49,-0.008,0.977,+0.803,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.8,-24,,,081107FF D98 D98,6,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.1,0,4,0.0,-4,-1,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
2020-12-02,15:08:07,23:08:07,-08:00,+37.5103879,-122.4909292,147,3D-,342505.2,0.0,,0,0,0.02,218.7,1.5,5,-93,145,-8,0.0,-0,10.39,0.46,-0.007,0.977,+0.806,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.8,-24,,,081107FF D98 D98,6,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.1,0,4,0.0,-4,-1,55,51,52,51,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
2020-12-02,15:08:08,23:08:08,-08:00,+37.5103880,-122.4909322,149,3D-,342506.2,0.0,,0,0,0.02,218.7,1.5,5,-94,145,-11,0.0,0,10.38,0.45,-0.007,0.978,+0.834,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.8,-24,,,081107FF D98 D98,6,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.1,0,4,0.0,-4,-1,55,51,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
2020-12-02,15:08:09,23:08:09,-08:00,+37.5103878,-122.4909354,153,3D-,342507.2,0.0,,0,0,0.01,218.7,1.5,5,-94,145,-4,0.0,0,10.38,0.41,-0.008,0.977,+0.861,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,15.8,-23,,,081107FF N1 N1,6,,,1200,ALT,58,21,20,0.0,0,0,29.8,12.1,0,4,0.0,-4,-1,55,51,52,52,50,50,50,55,0,0,0,FUEL PRESS/OIL PRESS,,64
