#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="45.4",engine_hours="45.4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-11-27,09:50:41,17:50:41,-08:00,+37.5104001,-122.4910489,89,3D-,496259.5,0.5,,0,0,0.32,,1.6,7,-248,-83,-2,0.0,0,,,-0.011,0.975,+1.247,,300,,,,30.10,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,12.6,-597,,,081101F8 A25 A25,6,,,,,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,,,63
2020-11-27,09:50:42,17:50:42,-08:00,+37.5104013,-122.4910480,88,3D-,496260.0,0.2,,0,0,0.19,,1.6,7,-248,-83,-1,0.0,0,,,-0.012,0.973,+1.241,,300,,,,30.10,,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,12.6,-597,,,081101F8 A26 A26,6,,L+,,,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,,,63
2020-11-27,09:50:43,17:50:43,-08:00,+37.5104069,-122.4910536,88,3D,496261.0,0.0,,0,0,0.09,,1.6,7,-248,-83,1,0.0,0,,,-0.010,0.974,+1.193,,300,,,,30.10,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,12.6,-596,,,040001F8 A28 A28,5,,,,,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,FUEL PRESS/OIL PRESS,,63
2020-11-27,09:50:44,17:50:44,-08:00,+37.5104104,-122.4910559,88,3D,496262.0,0.0,,0,0,0.05,,1.6,7,-248,-83,0,0.0,0,,,-0.010,0.973,+1.135,,300,,,,30.10,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,12.6,-596,,,040001F8 A31 A31,6,,,,,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,FUEL PRESS/OIL PRESS,,63
2020-11-27,09:50:45,17:50:45,-08:00,+37.5104104,-122.4910578,88,3D,496263.0,0.0,,0,0,0.04,,1.6,7,-248,-83,3,0.0,0,,,-0.010,0.973,+1.066,,300,,,,30.10,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,12.6,-596,,,040001F8 A34 A34,6,,,,,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,FUEL PRESS/OIL PRESS,,63
2020-11-27,09:50:46,17:50:46,-08:00,+37.5104099,-122.4910592,88,3D,496264.0,0.0,,0,0,0.02,,1.6,7,-248,-83,-4,0.0,0,,,-0.011,0.977,+0.987,,300,,,,30.10,122.800,GPS,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,12.6,-595,,,040001F8 A37 A37,6,,L+,1200,ALT,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,FUEL PRESS/OIL PRESS,,63
2020-11-27,09:50:47,17:50:47,-08:00,+37.5104115,-122.4910591,88,3D,496265.0,0.0,,0,0,0.02,,1.6,7,-248,-83,-1,0.0,0,,,-0.011,0.974,+0.941,,300,,,,30.10,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,12.6,-595,,,040001F8 A39 A39,9,,,1200,ALT,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,FUEL PRESS/OIL PRESS,,63
2020-11-27,09:50:48,17:50:48,-08:00,+37.5104141,-122.4910583,88,3D,496266.0,0.0,,0,0,0.01,,1.6,7,-248,-83,2,0.0,0,,,-0.013,0.977,+0.911,,300,,,,30.10,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,12.6,-595,,,040001F8 A42 A42,6,,,1200,ALT,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,FUEL PRESS/OIL PRESS,,63
2020-11-27,09:50:49,17:50:49,-08:00,+37.5104157,-122.4910570,88,3D,496267.0,0.0,,0,0,0.01,,1.6,7,-248,-83,6,0.0,0,,,-0.007,0.974,+0.906,,300,,,,30.10,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,12.6,-595,,,040001F8 A44 A44,6,,,1200,ALT,46,18,20,0.0,0,0,30.0,12.1,0,4,0.0,-2,-1,44,40,41,40,40,40,40,40,0,0,0,FUEL PRESS/OIL PRESS,,63
