#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2M",product="GDU 460",software_version="8.92",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="122.8",engine_hours="122.8"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-12-18,12:00:31,20:00:31,-08:00,+37.5103570,-122.4909614,64,3D-,590448.6,0.0,,0,0,0.09,,1.5,6,-235,59,0,0.0,1,,,-0.021,0.974,+1.039,,300,,,,30.24,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-626,,,,081101F8 A70 A70,7,,,1200,ALT,48,13,16,0.0,0,0,30.0,11.3,0,6,0.0,-5,-19,,0.00,0.01,45,41,42,41,40,40,40,45,0,0,FUEL PRESS / OIL PRESS / VOLTS,,90
2021-12-18,12:00:32,20:00:32,-08:00,+37.5103588,-122.4909628,62,3D,590449.6,0.0,,0,0,0.00,,1.5,6,-235,59,1,0.0,0,,,-0.020,0.969,+0.933,,300,,,,30.24,122.800,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-626,,,,080001F8 A73 A73,6,,,1200,ALT,48,13,16,0.0,0,0,30.0,12.0,0,7,0.0,-5,-19,,0.00,0.01,45,41,42,41,40,40,40,45,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-18,12:00:33,20:00:33,-08:00,+37.5103618,-122.4909637,61,3D,590450.6,0.0,,0,0,-0.00,,1.5,6,-235,59,2,0.0,-0,,,-0.019,0.974,+0.909,,300,,,,30.24,127.275,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-626,,,,040001F8 A76 A76,6,,,1200,ALT,48,13,16,0.0,0,0,30.0,12.4,0,8,0.0,-5,-19,,0.00,0.01,45,41,42,41,40,40,40,45,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-18,12:00:34,20:00:34,-08:00,+37.5103616,-122.4909609,62,3D,590451.6,0.0,,0,0,-0.00,,1.5,6,-235,59,-2,0.0,-0,,,-0.021,0.973,+0.946,,300,,,,30.24,127.275,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-626,,,,040001F8 A79 A79,6,,,1200,ALT,48,13,16,0.0,0,0,30.0,12.5,0,8,0.0,-5,-19,,0.00,0.01,45,41,42,41,40,40,40,45,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-18,12:00:35,20:00:35,-08:00,+37.5103628,-122.4909591,62,3D,590452.6,0.0,,0,0,0.00,,1.5,6,-235,59,-0,0.0,0,,,-0.021,0.975,+0.991,,300,,,,30.24,127.275,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-625,,,,040001F8 A81 A81,7,,,1200,ALT,48,13,16,0.0,0,0,30.0,12.5,0,8,0.0,-5,-19,,0.00,0.01,45,41,42,41,40,40,40,45,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-18,12:00:36,20:00:36,-08:00,+37.5103634,-122.4909578,62,3D,590453.6,0.0,,0,0,0.00,,1.5,6,-235,59,2,0.0,0,,,-0.021,0.972,+1.072,,300,,,,30.24,127.275,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-625,,,,040001F8 A83 A83,10,,,1200,ALT,48,13,16,0.0,0,0,30.0,12.5,0,8,0.0,-5,-19,,0.00,0.01,45,41,42,41,40,40,40,45,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-18,12:00:37,20:00:37,-08:00,+37.5103632,-122.4909578,62,3D,590454.6,0.0,,0,0,-0.00,,1.5,6,-235,59,-4,0.0,0,,,-0.021,0.975,+1.154,,300,,,,30.24,127.275,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-625,,,,040001F8 A86 A86,6,,,1200,ALT,48,13,16,0.0,0,0,30.0,12.5,0,9,0.0,-5,-19,,0.00,0.01,45,42,43,42,40,40,40,45,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-18,12:00:38,20:00:38,-08:00,+37.5103632,-122.4909582,63,3D,590455.6,0.0,,0,0,-0.00,,1.5,6,-235,59,-4,0.0,-0,,,-0.020,0.973,+1.156,,300,,,,30.24,127.275,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-625,,,,040001F8 A88 A88,5,,,1200,ALT,48,13,16,0.0,0,0,30.0,12.4,0,9,0.0,-5,-19,,0.00,0.01,45,42,43,42,40,40,40,45,0,0,FUEL PRESS / OIL PRESS,,90
2021-12-18,12:00:39,20:00:39,-08:00,+37.5103620,-122.4909578,63,3D,590456.6,0.0,,0,0,0.00,,1.5,6,-235,58,1,0.0,-0,,,-0.018,0.974,+1.142,,300,,,,30.24,127.275,GPS1,,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,,-13.2,12.2,-625,,,,040001F8 A91 A91,6,,,1200,ALT,48,13,16,0.0,0,0,30.0,12.4,0,9,0.0,-5,-19,,0.00,0.01,46,42,43,42,40,40,40,45,0,0,FUEL PRESS / OIL PRESS,,90
