#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="102.2",engine_hours="102.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-03,12:32:54,19:32:54,-07:00,+37.5103192,-122.4908942,9,3D-,70392.0,0.0,,0,0,-0.19,,1.3,7,-14,40,-2,0.0,1,,,-0.010,0.984,+0.309,,300,,,,29.98,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,21.0,687,,,081001F8 A24 A24,9,,,,,163,17,18,13.1,0,0,30.0,12.6,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,,,81
2021-10-03,12:32:55,19:32:55,-07:00,+37.5104509,-122.4909615,85,3D (SFD1),70374.9,0.2,,0,-0,-0.10,,1.3,8,-14,40,-2,1.5,1,,,-0.009,0.982,+0.304,,300,,,,29.98,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.0,687,,,081001F8 A25 A25,7,,L+,,,163,17,18,13.1,0,0,30.0,12.6,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,,,81
2021-10-03,12:32:56,19:32:56,-07:00,+37.5104299,-122.4909617,93,3D (SFD1),70375.9,0.1,,0,-0,0.03,,1.3,8,-14,40,-3,-0.0,2,,,-0.008,0.979,+0.344,,300,,,,29.98,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.0,688,,,081001F8 A28 A28,9,,,,,163,17,18,13.1,0,0,30.0,12.6,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,OIL PRESS,,81
2021-10-03,12:32:57,19:32:57,-07:00,+37.5104326,-122.4909580,94,3D (SFD1),70376.9,0.0,,0,-0,0.06,,1.3,8,-14,40,-2,0.0,0,,,-0.009,0.977,+0.403,,300,,,,29.98,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.0,688,,,081001F8 A29 A29,6,,,,,163,17,18,13.1,0,0,30.0,12.6,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,OIL PRESS,,81
2021-10-03,12:32:58,19:32:58,-07:00,+37.5104366,-122.4909541,95,3D (SFD1),70377.9,0.0,,0,-0,-0.03,,1.3,8,-14,40,-6,-0.0,0,,,-0.012,0.979,+0.486,,300,,,,29.98,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.0,688,,,081001F8 A32 A32,6,,L+,1200,ALT,163,17,18,13.1,0,0,30.0,12.5,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,OIL PRESS,,81
2021-10-03,12:32:59,19:32:59,-07:00,+37.5104285,-122.4909543,99,3D (SFD1),70378.9,0.0,,0,-0,-0.01,,1.3,8,-14,40,-6,0.0,1,,,-0.014,0.988,+0.592,,300,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,21.0,689,,,081101F8 A34 A34,6,,,1200,ALT,163,17,18,13.0,0,0,30.0,12.5,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,OIL PRESS,,81
2021-10-03,12:33:00,19:33:00,-07:00,+37.5104220,-122.4909587,94,3D (SFD1),70379.9,0.0,,0,-0,0.04,,1.3,8,-14,40,-4,-0.1,-0,,,-0.009,0.980,+0.678,,300,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/System not usable,,,,,,,,,,,,-13.2,21.0,690,,,081101F8 A37 A37,7,,,1200,ALT,163,17,18,13.0,0,0,30.0,12.5,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,OIL PRESS,,81
2021-10-03,12:33:01,19:33:01,-07:00,+37.5104334,-122.4909479,76,3D (SFD1),70380.9,0.1,,0,-0,-0.10,,1.3,8,-14,40,2,0.0,0,,,-0.009,0.981,+0.773,,300,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.0,690,,,081101F8 A38 A38,5,,,1200,ALT,163,17,18,13.0,0,0,30.0,12.5,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,OIL PRESS,,81
2021-10-03,12:33:02,19:33:02,-07:00,+37.5104374,-122.4909372,55,3D (SFD1),70381.9,0.0,,0,-0,0.03,,1.3,8,-14,40,2,0.6,2,,,-0.001,0.979,+0.769,,300,,,,29.98,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,21.0,691,,,081101F8 A40 A40,8,,,1200,ALT,163,17,18,13.0,0,0,30.0,12.5,0,6,0.0,-44,-7,45,0.01,0.01,180,175,184,178,135,130,135,130,0,0,OIL PRESS,,81
