#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="99.0",engine_hours="99.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-01,12:33:05,19:33:05,-07:00,+37.5104444,-122.4909749,70,3D,502403.3,0.0,,0,0,-0.01,,1.2,9,-27,37,-25,5.6,7,,,-0.005,1.020,+13.858,,300,2500,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,580,,,040001F8 A28 A28,18,,,,,62,16,15,31.9,77,1240,13.5,12.2,0,6,2.7,-2,-6,0,0.01,0.01,87,79,84,81,1015,1015,1025,1035,0,21,,,79
2021-10-01,12:33:05,19:33:05,-07:00,+37.5104444,-122.4909749,70,3D,502403.3,0.0,,0,0,-0.01,,1.2,9,-27,37,-25,5.6,7,,,-0.005,1.020,+13.858,,300,2500,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,580,,,040001F8 A28 A28,18,,,,,62,16,15,31.9,77,1240,13.5,12.2,0,6,2.7,-2,-6,0,0.01,0.01,87,79,84,81,1015,1015,1025,1035,0,21,,,79
2021-10-01,12:33:06,19:33:06,-07:00,+37.5104459,-122.4909747,69,3D,502404.1,0.0,,0,0,-0.01,,1.2,9,-27,37,-20,8.0,7,,,-0.010,0.982,+17.223,,300,2500,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,578,,,040001F8 A29 A29,15,,,,,62,16,15,31.9,77,1240,13.6,12.2,0,6,2.7,-2,-6,0,0.01,0.01,88,79,85,82,1020,1020,1030,1040,0,21,,,79
2021-10-01,12:33:07,19:33:07,-07:00,+37.5104482,-122.4909748,68,3D,502405.1,0.0,,0,0,-0.00,,1.2,9,-27,37,-6,6.9,7,,,-0.003,0.971,+17.778,,300,2500,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,578,,,040001F8 A32 A32,14,,L+,1200,ALT,62,16,15,31.9,77,1250,13.8,12.2,0,6,2.7,-2,-6,0,0.01,0.01,89,81,86,83,1025,1025,1035,1045,0,21,,,79
2021-10-01,12:33:08,19:33:08,-07:00,+37.5104482,-122.4909739,67,3D,502406.1,0.0,,0,0,0.00,,1.2,9,-27,37,1,6.5,6,,,-0.018,0.971,+16.058,,300,2500,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,578,,,040001F8 A34 A34,20,,,1200,ALT,62,16,15,31.9,78,1250,13.8,12.2,0,6,2.7,-2,-6,0,0.01,0.01,91,82,88,85,1035,1030,1045,1050,0,21,,,79
2021-10-01,12:33:09,19:33:09,-07:00,+37.5104482,-122.4909734,66,3D,502407.1,0.0,,0,0,-0.00,,1.2,9,-28,36,-18,8.5,8,,,-0.015,0.973,+13.301,,300,2500,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,20.2,576,,,040001F8 A37 A37,19,,,1200,ALT,62,16,15,31.8,78,1250,13.8,12.2,0,6,2.7,-2,-6,0,0.01,0.01,92,83,89,86,1035,1035,1050,1055,0,21,,,79
2021-10-01,12:33:10,19:33:10,-07:00,+37.5104502,-122.4909734,65,3D,502408.1,0.0,,0,0,-0.00,,1.2,9,-27,36,2,8.8,8,,,-0.013,0.974,+10.251,,300,2500,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,20.2,575,,,040001F8 A40 A40,17,,,1200,ALT,62,16,15,31.8,78,1250,13.8,12.2,0,6,2.7,-2,-6,0,0.01,0.01,93,85,91,88,1040,1035,1055,1060,0,21,,,79
2021-10-01,12:33:11,19:33:11,-07:00,+37.5104538,-122.4909734,65,3D,502409.1,0.0,,0,0,0.00,,1.2,9,-28,36,-8,8.9,9,,,-0.006,0.979,+7.418,,300,2500,,,29.99,122.800,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,-13.2,20.2,574,,,040001F8 A43 A43,14,,,1200,ALT,63,16,15,31.8,78,1260,13.7,12.2,0,6,2.8,-2,-6,0,0.01,0.01,95,86,92,89,1045,1040,1060,1065,0,21,,,79
2021-10-01,12:33:12,19:33:12,-07:00,+37.5104579,-122.4909729,64,3D,502410.1,0.0,,0,0,-0.00,,1.2,9,-27,36,-3,9.0,9,,,-0.007,0.970,+4.943,,300,2500,,,29.99,122.800,GPS1,LOI,,,,,,,,TERM,,,,,PFT,,,,,,,,,,,,-13.2,20.2,573,,,040001F8 A46 A46,16,,,1200,ALT,63,16,15,32.0,78,1260,13.8,12.2,0,6,2.8,-2,-6,0,0.01,0.01,96,87,94,90,1055,1045,1065,1070,0,21,,,79
