#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="100.0",engine_hours="100.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-02,12:02:05,19:02:05,-07:00,+37.5103633,-122.4908843,40,3D (SFD1),586925.0,0.0,,-0,0,0.12,,2.0,8,-54,46,-2,0.0,0,,,-0.008,0.981,+0.825,,300,,,,30.03,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,17.2,193,,,081001F8 A23 A23,9,,,,,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,52,53,52,50,50,50,55,0,0,,,80
2021-10-02,12:02:06,19:02:06,-07:00,+37.5103674,-122.4909120,19,3D (SFD1),586925.8,0.1,,-0,0,-0.02,,1.4,8,-54,46,-1,0.0,0,,,-0.018,0.991,+0.830,,300,,,,30.03,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,17.2,194,,,081001F8 A24 A24,7,,,,,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,52,53,52,50,50,50,55,0,0,,,80
2021-10-02,12:02:07,19:02:07,-07:00,+37.5103508,-122.4908931,34,3D (SFD1),586926.8,0.0,,-0,0,-0.06,,1.4,8,-55,46,-6,0.0,0,,,-0.007,0.978,+0.855,,300,,,,30.03,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,17.2,194,,,081001F8 A26 A26,14,,,,,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,53,53,53,55,55,50,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,12:02:08,19:02:08,-07:00,+37.5103506,-122.4908847,37,3D (SFD1),586927.9,0.1,,-0,0,0.01,,1.4,8,-55,46,-1,0.0,0,,,-0.013,0.975,+0.916,,300,,,,30.03,,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,17.2,195,,,081001F8 A28 A28,7,,L+,,,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,53,54,53,55,55,50,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,12:02:09,19:02:09,-07:00,+37.5103518,-122.4908869,39,3D (SFD1),586928.9,0.1,,-0,0,0.02,,2.0,8,-54,46,-1,0.0,0,,,-0.011,0.975,+0.966,,300,,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,17.2,196,,,081001F8 A31 A31,6,,,1200,ALT,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,53,54,53,55,55,50,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,12:02:10,19:02:10,-07:00,+37.5103733,-122.4909169,16,3D (SFD1),586929.9,0.1,,-0,0,0.08,,2.0,8,-55,46,3,0.0,0,,,-0.014,0.978,+1.089,,300,,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,17.2,196,,,081101F8 A32 A32,5,,,1200,ALT,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,53,54,53,55,55,50,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,12:02:11,19:02:11,-07:00,+37.5103832,-122.4909162,20,3D (SFD1),586930.9,0.1,,-0,0,0.10,,1.4,8,-54,46,6,0.0,0,,,-0.011,0.975,+1.190,,300,,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,17.2,197,,,081101F8 A35 A35,6,,,1200,ALT,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,53,54,53,55,55,50,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,12:02:12,19:02:12,-07:00,+37.5103986,-122.4909066,28,3D (SFD1),586931.8,0.1,,-0,0,-0.08,,1.4,8,-54,46,8,0.0,0,,,-0.011,0.977,+1.302,,300,,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,17.2,198,,,081101F8 A38 A38,7,,,1200,ALT,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,53,54,53,55,55,50,55,0,0,FUEL PRESS/OIL PRESS,,80
2021-10-02,12:02:13,19:02:13,-07:00,+37.5103840,-122.4909103,25,3D (SFD1),586932.8,0.1,,-0,0,-0.00,,1.4,8,-54,46,3,0.0,0,,,-0.012,0.981,+1.344,,300,,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,17.2,198,,,081101F8 A40 A40,7,,,1200,ALT,60,10,15,0.0,0,0,29.9,12.0,0,6,0.0,-13,-7,45,0.00,0.01,56,53,54,53,55,55,50,55,0,0,FUEL PRESS/OIL PRESS,,80
