#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="51.0",engine_hours="51.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-12-21,10:43:31,18:43:31,-08:00,+37.5098988,-122.4921592,582,3D,153828.8,0.0,,0,0,-0.01,,1.2,10,-112,126,2,0.0,0,,,-0.014,0.976,+1.108,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,11.7,-533,,,081101F8 A95 A95,6,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,42,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-21,10:43:32,18:43:32,-08:00,+37.5100571,-122.4911743,402,3D,153829.6,0.0,,0,0,-0.03,,1.2,10,-112,126,1,0.0,0,,,-0.015,0.976,+1.080,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,11.7,-533,,,081101F8 A97 A97,7,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,42,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-21,10:43:33,18:43:33,-08:00,+37.5101591,-122.4909593,298,3D,153830.6,0.0,,0,0,-0.03,210.5,1.2,10,-112,126,5,0.0,0,10.35,0.89,-0.015,0.974,+1.040,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,11.7,-532,,,081107FF D0 D0,6,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,42,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-21,10:43:34,18:43:34,-08:00,+37.5102052,-122.4909395,245,3D,153831.7,0.0,,0,0,-0.03,210.5,1.2,10,-112,126,2,0.0,0,10.39,0.90,-0.016,0.975,+1.017,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,11.7,-532,,,081107FF D10 D10,6,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,42,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-21,10:43:35,18:43:35,-08:00,+37.5102373,-122.4909399,209,3D,153832.6,0.0,,0,0,-0.03,210.5,1.2,10,-112,126,-1,0.0,-0,10.38,0.91,-0.015,0.975,+1.003,,300,,,,30.18,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,11.7,-531,,,080007FF D22 D22,5,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,43,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-21,10:43:36,18:43:36,-08:00,+37.5102464,-122.4909349,197,3D,153833.6,0.0,,0,0,-0.02,210.6,1.2,10,-112,126,3,0.0,0,10.41,0.93,-0.016,0.975,+1.010,,300,,,,30.18,127.275,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,11.7,-531,,,040007FF D29 D29,6,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,43,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-21,10:43:37,18:43:37,-08:00,+37.5102515,-122.4909298,190,3D,153834.6,0.0,,0,0,-0.02,210.6,1.2,10,-112,126,0,0.0,0,10.37,0.91,-0.016,0.973,+1.043,,300,,,,30.18,127.275,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,11.7,-531,,,040007FF D36 D36,5,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,43,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-21,10:43:38,18:43:38,-08:00,+37.5102589,-122.4909204,182,3D,153835.7,0.0,,0,0,-0.01,210.6,1.2,10,-112,126,-0,0.0,0,10.39,0.92,-0.016,0.977,+1.084,,300,,,,30.18,127.275,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,11.7,-530,,,040007FF D48 D48,6,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,43,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-21,10:43:39,18:43:39,-08:00,+37.5102625,-122.4909165,179,3D,153836.6,0.0,,0,0,-0.01,210.5,1.2,10,-112,126,0,0.0,0,10.37,0.87,-0.014,0.976,+1.107,,300,,,,30.18,127.275,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,11.7,-529,,,040007FF D60 D60,6,,,1200,ALT,49,16,16,0.0,0,0,29.9,12.2,0,5,0.0,-97,-1,47,43,44,43,45,45,45,45,0,0,0,FUEL PRESS/OIL PRESS,,65
