#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="107.1",engine_hours="107.1"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flap,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-10-22,13:54:21,20:54:21,-07:00,+37.5103850,-122.4909197,98,3D (SFD1),507261.2,0.0,,-0,0,0.00,214.0,1.3,11,-68,42,-16,6.2,6,10.28,0.62,-0.017,0.964,+11.223,,120,,,,30.04,,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,274,,,040007FF N100 N100,23,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2021-10-22,13:54:21,20:54:21,-07:00,+37.5103850,-122.4909197,98,3D (SFD1),507261.2,0.0,,-0,0,0.00,214.0,1.3,11,-68,42,-16,6.2,6,10.28,0.62,-0.017,0.964,+11.223,,120,,,,30.04,,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,274,,,040007FF N100 N100,23,,,1200,ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2021-10-22,13:54:22,20:54:22,-07:00,+37.5103871,-122.4909924,122,3DDiff (PFD1),507280.2,0.0,,0,0,0.00,214.0,1.2,10,-68,42,1,7.6,7,10.29,0.71,-0.022,0.933,+9.700,,120,,,,30.04,122.800,GPS1,,,,,,,,,ENR,,,,,Fail/Servo communication fault,,,,,,,,,,,,-13.2,18.0,274,,,040007FF N100 N100,26,,,1200,ALT,65,16,16,32.2,78,1230,14.0,14.3,26,16,3.7,-5,-25,0.71,0.01,0.01,86,76,84,80,1020,1010,1015,1015,0,21,,,85
2021-10-22,13:54:23,20:54:23,-07:00,+37.5103872,-122.4909924,122,3DDiff (PFD1),507281.2,0.0,,0,0,0.00,214.1,1.2,10,-68,42,-4,8.3,8,10.27,0.57,-0.015,0.993,+10.269,,120,,,,30.04,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,274,,,040007FF N100 N100,21,,,1200,ALT,65,16,16,32.2,78,1170,13.6,14.3,26,16,3.4,-5,-25,0.71,0.01,0.01,88,77,85,81,1020,1015,1015,1015,0,20,,,85
2021-10-22,13:54:24,20:54:24,-07:00,+37.5103873,-122.4909923,122,3DDiff (PFD1),507282.2,0.0,,0,0,-0.00,214.0,1.4,10,-69,41,-33,7.2,6,10.20,0.67,-0.020,0.963,+8.834,,120,,,,30.04,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,274,,,040007FF N100 N100,24,,,1200,ALT,65,16,16,32.3,79,1130,13.3,14.3,26,16,3.0,-5,-25,0.71,0.01,0.01,89,79,87,82,1020,1020,1015,1015,0,19,,,85
2021-10-22,13:54:25,20:54:25,-07:00,+37.5103873,-122.4909922,122,3DDiff (PFD1),507283.2,0.0,,0,0,-0.00,214.1,1.2,10,-68,41,33,5.3,5,10.33,0.69,0.006,0.955,+5.980,,120,,,,30.04,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,273,,,040007FF N100 N100,24,,,1200,ALT,65,16,16,32.2,79,1100,13.3,14.3,26,16,2.7,-5,-25,0.71,0.01,0.01,91,80,88,84,1020,1020,1015,1015,0,19,,,85
2021-10-22,13:54:26,20:54:26,-07:00,+37.5103873,-122.4909922,122,3DDiff (PFD1),507284.2,0.0,,0,0,0.00,214.1,1.2,10,-69,41,-17,2.3,3,10.38,0.70,0.004,0.946,+4.291,,120,,,,30.04,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,273,,,040007FF N100 N100,29,,,1200,ALT,65,16,16,32.2,79,1080,13.2,14.3,25,16,2.6,-5,-25,0.71,0.01,0.01,92,81,89,85,1020,1020,1015,1010,0,18,,,85
2021-10-22,13:54:27,20:54:27,-07:00,+37.5103872,-122.4909922,122,3DDiff (PFD1),507285.2,0.0,,0,0,-0.00,214.2,1.2,10,-69,41,-13,0.4,2,10.41,0.66,-0.010,0.982,+3.960,,120,,,,30.04,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,273,,,040007FF N100 N100,27,,,1200,ALT,65,16,16,32.4,79,1080,13.3,14.3,25,16,2.5,-5,-25,0.71,0.01,0.01,93,82,91,86,1015,1015,1010,1010,0,18,,,85
2021-10-22,13:54:28,20:54:28,-07:00,+37.5103871,-122.4909923,122,3DDiff (PFD1),507286.2,0.0,,0,0,-0.00,214.5,1.2,10,-68,41,22,1.1,2,10.64,0.66,-0.061,0.984,+2.403,,120,,,,30.04,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,18.0,273,,,040007FF N100 N100,22,,,1200,ALT,65,16,16,32.3,79,1070,13.3,14.3,25,16,2.4,-5,-25,0.71,0.01,0.01,94,83,92,87,1015,1015,1010,1010,0,18,,,85
