#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="51.9",engine_hours="51.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-12-26,14:03:50,22:03:50,-08:00,+37.5102276,-122.4909568,117,3D,597847.7,0.0,,0,0,-0.03,216.7,1.8,6,-260,-77,-5,0.0,2,10.51,0.67,-0.013,0.979,+0.425,,300,,,,30.12,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,13.8,-468,,,080007FF D0 D0,10,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-26,14:03:51,22:03:51,-08:00,+37.5102306,-122.4909546,116,3D,597848.7,0.0,,0,0,-0.02,216.7,1.8,6,-260,34,4,0.3,2,10.47,0.57,-0.009,0.976,+0.305,,300,,,,30.24,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,13.8,-468,,,040007FF D10 D10,11,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-26,14:03:52,22:03:52,-08:00,+37.5102337,-122.4909532,116,3D,597849.7,0.0,,0,0,-0.02,216.6,1.8,6,-260,43,6,0.3,1,10.49,0.64,-0.010,0.978,+0.249,,300,,,,30.25,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,13.8,-468,,,040007FF D19 D19,6,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-26,14:03:53,22:03:53,-08:00,+37.5102337,-122.4909532,117,3D,597850.7,0.0,,0,0,-0.01,216.6,1.8,6,-260,43,-5,0.2,1,10.42,0.62,-0.011,0.977,+0.294,,300,,,,30.25,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,13.8,-467,,,040007FF D31 D31,6,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-26,14:03:54,22:03:54,-08:00,+37.5102316,-122.4909537,119,3D,597851.7,0.0,,0,0,-0.01,216.6,1.8,6,-260,43,-6,0.1,0,10.33,0.61,-0.012,0.976,+0.454,,300,,,,30.25,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,13.8,-468,,,040007FF D36 D36,6,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-26,14:03:55,22:03:55,-08:00,+37.5102347,-122.4909518,117,3D,597852.7,0.0,,0,0,-0.01,216.6,1.2,8,-260,43,-6,0.3,0,10.36,0.67,-0.014,0.977,+0.586,,300,,,,30.25,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,13.8,-468,,,040007FF D43 D43,7,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-26,14:03:56,22:03:56,-08:00,+37.5102437,-122.4909469,114,3D,597853.7,0.0,,0,0,-0.01,216.5,1.2,8,-260,42,-1,2.0,2,10.41,0.70,-0.010,0.979,+0.614,,300,,,,30.25,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,13.8,-468,,,040007FF D50 D50,8,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-26,14:03:57,22:03:57,-08:00,+37.5102514,-122.4909424,110,3D,597854.7,0.0,,0,0,-0.00,216.6,1.2,8,-260,43,11,3.1,3,10.41,0.68,-0.006,0.976,+0.565,,300,,,,30.25,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,13.8,-467,,,040007FF D58 D58,7,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
2020-12-26,14:03:58,22:03:58,-08:00,+37.5102550,-122.4909397,109,3D,597855.7,0.0,,0,0,-0.00,216.6,1.2,8,-260,43,-3,3.9,4,10.39,0.70,-0.008,0.977,+0.331,,300,,,,30.25,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,13.8,-467,,,040007FF D67 D67,13,,,1200,ALT,56,11,16,0.0,0,0,30.0,12.3,0,5,0.0,-11,34,53,49,50,49,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,65
