#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2L",product="GDU 460",software_version="9.00",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="167.7",engine_hours="167.7"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-05-01,11:39:01,18:39:01,-07:00,+36.9881639,-120.1088062,249,3D,67159.3,0.0,,0,0,-0.00,127.8,1.5,7,256,265,-2,-0.0,0,11.90,0.72,-0.012,0.975,+0.714,,47,,,,29.93,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,,,-12.7,23.2,1274,,,,080007FF D36 D36,6,,,1200,ALT,76,21,20,2.5,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,64,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
2022-05-01,11:39:02,18:39:02,-07:00,+36.9881677,-120.1088119,247,3D,67160.3,0.0,,0,0,0.00,127.8,1.5,7,256,264,-0,0.0,-0,11.94,0.76,-0.013,0.974,+0.712,,47,,,,29.93,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,23.2,1274,,,,040007FF D43 D43,5,,,1200,ALT,76,21,20,2.5,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,64,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
2022-05-01,11:39:03,18:39:03,-07:00,+36.9881646,-120.1087949,256,3D,67161.3,0.0,,0,0,-0.00,127.8,1.5,7,256,265,2,0.0,0,11.92,0.77,-0.012,0.975,+0.737,,47,,,,29.93,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,23.2,1274,,,,040007FF D53 D53,5,,,1200,ALT,76,21,20,2.5,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,64,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
2022-05-01,11:39:04,18:39:04,-07:00,+36.9881624,-120.1087795,264,3D,67162.3,0.0,,0,0,-0.00,127.7,1.5,7,256,265,-1,0.0,0,11.94,0.76,-0.012,0.974,+0.756,,47,,,,29.93,122.800,GPS1,LOI MSG,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,23.2,1274,,,,040007FF D58 D58,6,,,1200,ALT,76,21,20,2.5,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,64,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
2022-05-01,11:39:05,18:39:05,-07:00,+36.9881632,-120.1087767,267,3D,67163.3,0.0,,0,0,-0.00,127.7,1.5,7,256,264,1,-0.0,0,11.95,0.75,-0.011,0.974,+0.789,,47,,,,29.93,122.800,GPS1,LOI MSG,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,23.2,1274,,,,040007FF D70 D70,7,,,1200,ALT,76,21,20,2.5,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,65,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
2022-05-01,11:39:06,18:39:06,-07:00,+36.9881636,-120.1087745,269,3D,67164.3,0.0,,0,0,-0.00,127.7,1.5,7,256,265,2,0.0,0,11.92,0.78,-0.013,0.975,+0.816,,47,,,,29.93,122.800,GPS1,LOI MSG,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,23.2,1274,,,,040007FF D79 D79,8,,,1200,ALT,76,21,20,2.5,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,65,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
2022-05-01,11:39:07,18:39:07,-07:00,+36.9881637,-120.1087740,270,3D,67165.3,0.0,,0,0,-0.00,127.7,2.5,7,257,265,7,0.0,0,11.94,0.75,-0.012,0.974,+0.843,,47,,,,29.93,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,23.2,1275,,,,040007FF D91 D91,8,,,1200,ALT,76,21,20,2.4,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,65,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
2022-05-01,11:39:08,18:39:08,-07:00,+36.9881636,-120.1087741,271,3D,67166.3,0.0,,0,0,-0.00,127.7,1.5,7,257,265,3,0.0,0,11.96,0.73,-0.012,0.975,+0.854,,47,,,,29.93,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,23.2,1276,,,,040007FF D98 D98,6,,,1200,ALT,76,21,20,2.4,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,65,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
2022-05-01,11:39:09,18:39:09,-07:00,+36.9881644,-120.1087744,271,3D,67167.3,0.0,,0,0,-0.00,127.7,1.5,7,256,265,-3,0.0,0,11.95,0.75,-0.012,0.974,+0.838,,47,,,,29.93,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,,,-12.7,23.2,1275,,,,040007FF D98 D98,6,,,1200,ALT,76,21,20,2.4,0,0,29.4,12.3,0,6,0.0,-7,-6,,0.01,0.01,71,65,69,66,65,65,70,70,0,0,FUEL PRESS / OIL PRESS,,104
