#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="45.0",engine_hours="45.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2020-11-24,15:10:31,23:10:31,-08:00,+37.5102601,-122.4910531,151,3D,256249.2,0.0,,0,0,-0.00,,1.5,6,-125,-7,9,-0.1,0,,,-0.009,0.973,+0.182,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail/Servo communication fault/00000001 00000000,,,,,,,,,,,,-13.2,14.6,-207,,,081101F8 A71 A71,8,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:32,23:10:32,-08:00,+37.5102550,-122.4910527,153,3D,256250.2,0.0,,0,0,0.00,,1.5,6,-125,-7,-0,-0.0,0,,,-0.009,0.972,+0.215,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-206,,,040001F8 A74 A74,7,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:33,23:10:33,-08:00,+37.5102522,-122.4910519,157,3D,256251.2,0.0,,0,0,0.00,,2.1,6,-126,-7,-6,-0.0,0,,,-0.006,0.964,+0.319,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-207,,,040001F8 A76 A76,10,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:34,23:10:34,-08:00,+37.5102430,-122.4910499,162,3D,256252.2,0.0,,0,0,0.00,,1.5,6,-126,-7,-7,0.0,0,,,-0.013,0.974,+0.473,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-207,,,040001F8 A79 A79,11,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:35,23:10:35,-08:00,+37.5102384,-122.4910484,164,3D,256253.2,0.0,,0,0,0.00,,1.5,6,-126,-7,-2,0.0,-0,,,-0.009,0.973,+0.608,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-207,,,040001F8 A81 A81,8,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:36,23:10:36,-08:00,+37.5102361,-122.4910474,164,3D,256254.2,0.0,,0,0,0.00,,1.5,6,-126,-7,1,1.2,3,,,-0.014,0.973,+0.740,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-206,,,040001F8 A84 A84,5,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:37,23:10:37,-08:00,+37.5102350,-122.4910456,164,3D,256255.2,0.0,,0,0,0.00,,1.5,6,-125,-7,7,0.0,0,,,-0.013,0.970,+0.826,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-206,,,040001F8 A87 A87,8,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:38,23:10:38,-08:00,+37.5102346,-122.4910436,164,3D,256256.2,0.0,,0,0,0.00,,1.5,6,-126,-7,1,-0.0,-0,,,-0.014,0.977,+0.911,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-205,,,040001F8 A90 A90,8,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:39,23:10:39,-08:00,+37.5102342,-122.4910423,164,3D,256257.2,0.0,,0,0,0.00,,1.5,6,-126,-7,4,-0.0,-0,,,-0.005,0.972,+0.971,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-205,,,040001F8 A93 A93,6,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:40,23:10:40,-08:00,+37.5102343,-122.4910417,163,3D,256258.2,0.0,,0,0,0.00,,1.5,6,-126,-7,-5,0.0,0,,,-0.013,0.972,+0.990,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-205,,,040001F8 A95 A95,8,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:41,23:10:41,-08:00,+37.5102340,-122.4910407,163,3D,256259.2,0.0,,0,0,0.00,,1.5,6,-126,-7,0,0.0,0,,,-0.012,0.975,+0.982,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-205,,,040001F8 A97 A97,9,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:42,23:10:42,-08:00,+37.5102352,-122.4910391,163,3D,256260.2,0.0,,0,0,0.00,216.0,1.5,6,-126,-7,-5,-0.0,0,10.31,0.59,-0.009,0.975,+1.038,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-205,,,040007FF D0 D0,9,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:43,23:10:43,-08:00,+37.5102358,-122.4910376,163,3D,256261.2,0.0,,0,0,-0.00,216.0,1.5,6,-126,-7,-0,0.0,0,10.36,0.57,-0.013,0.977,+1.080,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-204,,,040007FF D10 D10,8,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:44,23:10:44,-08:00,+37.5102367,-122.4910362,163,3D,256262.2,0.0,,0,0,-0.00,216.0,1.5,6,-126,-7,-1,0.0,0,10.38,0.61,-0.008,0.975,+1.080,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-204,,,040007FF D19 D19,8,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:45,23:10:45,-08:00,+37.5102370,-122.4910346,163,3D,256263.2,0.0,,0,0,0.00,216.0,1.5,6,-126,-7,-5,0.0,0,10.39,0.62,-0.011,0.976,+1.060,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-204,,,040007FF D26 D26,7,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:46,23:10:46,-08:00,+37.5102376,-122.4910329,163,3D,256264.2,0.0,,0,0,0.00,216.0,1.5,6,-126,-7,-2,0.0,0,10.38,0.64,-0.012,0.975,+1.010,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-203,,,040007FF D36 D36,6,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:47,23:10:47,-08:00,+37.5102381,-122.4910314,164,3D,256265.2,0.0,,0,0,0.00,216.1,1.5,6,-126,-7,-7,0.0,0,10.40,0.66,-0.014,0.977,+0.989,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-203,,,040007FF D46 D46,6,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:48,23:10:48,-08:00,+37.5102384,-122.4910299,163,3D,256266.2,0.0,,0,0,0.00,216.0,1.5,6,-126,-7,1,0.0,0,10.35,0.65,-0.008,0.973,+1.029,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-202,,,040007FF D58 D58,5,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:49,23:10:49,-08:00,+37.5102390,-122.4910283,163,3D,256267.2,0.0,,0,0,-0.00,216.0,1.5,7,-126,-7,4,0.0,0,10.32,0.64,-0.012,0.969,+1.030,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-202,,,040007FF D67 D67,7,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:50,23:10:50,-08:00,+37.5102397,-122.4910264,163,3D,256268.2,0.0,,0,0,0.00,215.9,1.5,7,-126,-7,6,0.0,0,10.32,0.65,-0.012,0.971,+1.011,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-201,,,040007FF D74 D74,6,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:51,23:10:51,-08:00,+37.5102403,-122.4910249,163,3D,256269.2,0.0,,0,0,0.00,216.0,1.5,7,-126,-7,4,0.0,0,10.35,0.66,-0.008,0.970,+0.979,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-200,,,040007FF D84 D84,10,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
2020-11-24,15:10:52,23:10:52,-08:00,+37.5102405,-122.4910237,162,3D,256270.2,0.0,,0,0,0.00,216.1,1.5,7,-126,-7,7,0.0,0,10.32,0.54,-0.010,0.970,+0.947,,300,,,,30.05,122.800,GPS,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,14.6,-200,,,040007FF D96 D96,8,,,1200,ALT,57,20,20,0.0,0,0,29.9,12.3,0,5,0.0,-16,-1,54,50,51,50,50,50,50,50,0,0,0,FUEL PRESS/OIL PRESS,,62
