#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2D",product="GDU 460",software_version="8.72",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="65.9",engine_hours="65.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,,E1 %Pwr,,,
2021-02-26,09:45:00,17:45:00,-08:00,+37.5103802,-122.4909081,50,3D (GPSR1),495899.6,0.0,,0,-0,0.00,214.0,2.0,10,-249,17,6,0.0,1,10.27,0.83,-0.008,0.983,+1.303,,300,,,,30.21,,GPS,17CL,27.4,158,158,-0.000,-0.00,7595,1.25nm,,,,,System not usable,,,,,,,,,,,,-13.2,11.5,-722,,,040007FF N100 N100,21,,,,,50,18,20,31.0,53,1000,12.3,12.3,0,5,3.0,-6,46,72,64,66,65,1035,1050,1040,1030,0,0,15,,,68
2021-02-26,09:45:00,17:45:00,-08:00,+37.5103803,-122.4909081,50,3D (GPSR1),495900.3,0.0,,0,0,0.00,213.9,2.0,10,-249,17,5,-0.0,0,10.30,0.81,-0.018,0.975,+1.148,,300,,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.000,-0.00,7595,1.25nm,,,,,,,,,,,,,,,,,-13.2,11.5,-721,,,040007FF N100 N100,19,,,,,50,18,20,30.9,55,990,12.3,12.3,0,5,3.1,-6,46,73,65,67,66,1030,1040,1045,1025,0,0,15,,,68
2021-02-26,09:45:01,17:45:01,-08:00,+37.5103799,-122.4909081,50,3D (GPSR1),495901.3,0.0,,0,0,0.00,213.9,2.0,10,-250,17,-12,-0.0,-0,10.26,0.80,0.000,0.979,+0.897,,300,5500,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.000,-0.00,7595,1.25nm,,,,,,,,,,,,,,,,,-13.2,11.5,-721,,,040007FF N100 N100,17,,L+,1200,ALT,50,18,20,31.3,59,990,12.8,12.3,0,5,3.2,-6,46,74,66,68,67,1025,1030,1045,1020,0,0,15,,,68
2021-02-26,09:45:02,17:45:02,-08:00,+37.5103814,-122.4909076,49,3D (GPSR1),495902.3,0.0,,0,0,0.00,213.9,2.0,10,-250,17,-7,0.0,0,10.27,0.86,-0.009,0.958,+0.710,,300,5500,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.000,-0.00,7595,1.25nm,,,,,,,,,,,,,,,,,-13.2,11.6,-721,,,020007FF N100 N100,22,,,1200,ALT,50,18,20,32.3,62,990,12.8,12.3,0,5,3.3,-6,46,75,67,70,69,1015,1020,1040,1010,0,0,16,,,68
2021-02-26,09:45:03,17:45:03,-08:00,+37.5103819,-122.4909079,50,3D (GPSR1),495903.3,0.0,,0,0,0.00,213.9,2.0,10,-251,16,-74,0.0,0,10.28,0.85,-0.020,0.997,+0.609,,300,5500,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.000,-0.00,7595,1.25nm,,,,,,,,,,,,,,,,,-13.2,11.6,-721,,,040007FF N100 N100,24,,,1200,ALT,50,18,20,32.9,65,990,13.1,12.3,0,5,3.4,-6,46,77,68,71,70,1010,1015,1040,1005,0,0,16,,,68
2021-02-26,09:45:04,17:45:04,-08:00,+37.5103824,-122.4909096,48,3D (GPSR1),495904.3,0.0,,0,0,0.00,213.8,2.0,10,-250,16,-12,-0.0,-0,10.32,0.83,-0.026,0.966,+0.589,,300,5500,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.000,+0.00,7595,1.25nm,,,,,,,,,,,,,,,,,-13.2,11.6,-720,,,040007FF N100 N100,21,,,1200,ALT,50,18,20,32.3,68,990,13.2,12.3,0,5,3.5,-6,46,78,69,72,71,1000,1010,1040,995,0,0,16,,,68
2021-02-26,09:45:05,17:45:05,-08:00,+37.5103827,-122.4909096,48,3D (GPSR1),495905.3,0.0,,0,0,-0.01,213.9,2.0,10,-250,16,11,0.0,0,10.42,0.73,-0.014,0.958,+0.627,,300,5500,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.000,-0.00,7595,1.25nm,,,,,,,,,,,,,,,,,-13.2,11.6,-719,,,040007FF N100 N100,19,,,1200,ALT,50,18,20,32.3,70,980,13.2,12.3,0,5,3.5,-6,46,79,70,73,72,995,1005,1035,995,0,0,16,,,68
2021-02-26,09:45:06,17:45:06,-08:00,+37.5103827,-122.4909098,48,3D (GPSR1),495906.3,0.0,,0,0,0.00,213.9,2.0,10,-250,16,6,0.0,1,10.35,0.80,-0.011,0.954,+0.678,,300,5500,,,30.21,122.800,GPS,17CL,27.4,158,158,-0.000,-0.00,7595,1.25nm,,,,,,,,,,,,,,,,,-13.2,11.6,-718,,,040007FF N100 N100,21,,,1200,ALT,50,18,20,32.8,71,980,13.2,12.3,0,5,3.6,-6,46,80,71,74,73,990,1005,1035,990,0,0,16,,,68
2021-02-26,09:45:07,17:45:07,-08:00,+37.5103826,-122.4909078,51,3D (GPSR1),495907.3,0.2,,0,0,-0.02,213.6,2.0,10,-250,16,-3,-0.0,0,10.58,0.76,-0.013,0.966,+0.701,,300,5500,,,30.21,122.800,GPS,17CL,27.4,158,158,0.000,+0.00,7595,1.25nm,,,,,,,,,,,,,,,,,-13.2,11.6,-717,,,040007FF N100 N100,42,,,1200,ALT,50,18,20,32.6,73,980,13.2,12.3,0,5,3.6,-6,46,82,73,76,74,985,1000,1035,985,0,0,16,,,68
