#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="96.8",engine_hours="96.8"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-09-26,12:12:33,19:12:33,-07:00,+38.4747168,-121.7814188,2225,3D,69171.3,106.2,170,10,-54,4.10,,2.0,8,1940,1998,808,100.6,105,,,-0.052,0.995,-0.083,+0.003,165,,,,29.99,,GPS1,LOI MSG,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.3,20.8,3051,,,080001F8 A29 A29,24,,,,,159,19,20,31.7,85,2540,22.9,14.2,17,16,11.7,-3,-14,0,0.01,0.01,392,390,384,388,1300,1285,1270,1285,0,71,,,76
2021-09-26,12:12:34,19:12:34,-07:00,+38.4744324,-121.7813490,2228,3D,69171.9,106.6,169,10,-54,3.92,,2.0,8,1946,2002,827,100.7,105,,,-0.028,0.968,-0.083,+0.008,165,2000,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.3,20.8,3056,,,040001F8 A31 A31,22,,,,,159,19,20,31.9,85,2540,23.3,14.2,17,16,11.6,-3,-14,0,0.01,0.01,392,390,384,388,1300,1285,1270,1285,0,72,,,76
2021-09-26,12:12:35,19:12:35,-07:00,+38.4739321,-121.7812219,2228,3D,69172.9,107.0,169,11,-54,3.69,,2.0,8,1959,2012,786,101.0,106,,,-0.069,1.013,-0.082,+0.003,165,2000,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.3,20.8,3068,,,040001F8 A33 A33,24,,,,,159,19,20,31.9,85,2540,23.5,14.2,17,16,11.5,-3,-14,0,0.01,0.01,392,390,385,388,1300,1285,1270,1285,0,73,,,76
2021-09-26,12:12:36,19:12:36,-07:00,+38.4734263,-121.7810857,2227,3D,69173.9,107.3,169,11,-54,3.73,,2.0,8,1971,2024,749,101.5,106,,,-0.026,0.966,-0.081,+0.013,165,2000,,,29.99,,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.3,20.8,3081,,,040001F8 A35 A35,31,,L+,1200,ALT,159,19,20,31.8,85,2550,23.2,14.2,17,16,11.5,-3,-14,0,0.01,0.01,392,390,385,388,1300,1285,1270,1285,0,73,,,76
2021-09-26,12:12:37,19:12:37,-07:00,+38.4729290,-121.7809532,2227,3D,69174.9,107.6,168,12,-54,3.80,,2.0,8,1982,2035,748,101.9,107,,,-0.026,0.972,-0.079,+0.031,165,2000,,,29.99,126.600,GPS1,LOI,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.3,20.8,3093,,,040001F8 A37 A37,35,,,1200,ALT,159,19,20,32.1,85,2550,23.7,14.2,17,16,11.5,-3,-14,0,0.01,0.01,392,390,385,388,1300,1285,1270,1285,0,73,,,76
2021-09-26,12:12:38,19:12:38,-07:00,+38.4724397,-121.7808193,2228,3D,69175.9,107.9,168,12,-54,3.98,,2.0,8,1996,2047,751,102.1,107,,,-0.032,0.976,-0.077,+0.027,165,2000,,,29.99,126.600,GPS1,LOI,,,,,,,,ENR,,,-0.79,1066,Powerup,,,,,,,,,,,,-13.3,20.7,3108,,,040001F8 A39 A39,27,,,1200,ALT,160,19,20,31.7,85,2550,23.5,14.2,17,16,11.5,-3,-14,0,0.01,0.01,392,390,385,388,1300,1285,1275,1285,0,74,,,76
2021-09-26,12:12:39,19:12:39,-07:00,+38.4719483,-121.7806799,2232,3D,69176.9,108.2,167,12,-54,4.23,,2.0,8,2010,2060,772,101.8,107,,,-0.032,0.996,-0.074,+0.029,165,2000,,,29.99,126.600,GPS1,LOI,,,,,,,,TERM,,,-1.00,1066,Fail/System not usable,,,,,,,,,,,,-13.3,20.7,3123,,,040001F8 A42 A42,35,,,1200,ALT,160,19,20,31.7,85,2550,23.3,14.2,17,16,11.6,-3,-14,0,0.01,0.01,392,390,385,389,1300,1285,1275,1285,0,73,,,76
2021-09-26,12:12:40,19:12:40,-07:00,+38.4714586,-121.7805391,2238,3D,69177.9,108.5,167,13,-54,4.39,,2.0,8,2020,2072,711,101.9,107,,,-0.040,0.988,-0.072,+0.012,165,2000,,,29.99,126.600,GPS1,LOI,,,,,,,,TERM,,,-1.00,1066,Fail,,,,,,,,,,,,-13.3,20.7,3137,,,040001F8 A44 A44,36,,,1200,ALT,160,19,20,32.0,85,2550,23.7,14.2,17,16,11.5,-3,-14,0,0.01,0.01,392,390,385,389,1300,1285,1275,1285,0,74,,,76
2021-09-26,12:12:41,19:12:41,-07:00,+38.4709604,-121.7803941,2244,3D,69178.9,108.7,167,13,-54,4.66,,2.0,8,2034,2084,772,102.3,107,,,-0.037,0.987,-0.071,+0.035,165,2000,,,29.99,126.600,GPS1,LOI,,,,,,,,TERM,,,-1.00,1066,Fail,,,,,,,,,,,,-13.3,20.7,3152,,,040001F8 A46 A46,36,,,1200,ALT,160,19,20,31.5,85,2550,23.4,14.2,17,16,11.5,-3,-14,0,0.01,0.01,392,390,385,389,1300,1285,1275,1285,0,73,,,76
